geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-5.9883583 37.3788985),estacion bus turistic 2,,platform,,bus_stop,,,,,,,,,,,,-5.9883583,37.3788985
POINT (-5.9774873 37.3458657),Helarte,ice_cream,,,,,no,,,,,"""summer"" 14:00-01:00",yes,Avenida de Alemania,,,-5.9774873,37.3458657
POINT (-5.9733649 37.3898074),Parking El Mirador,parking,,,,,,,Insur,,,,,,,,-5.9733649,37.3898074
POINT (-5.974847 37.388769),Parking Pórtico,parking,,,,,,,,,,,,,,,-5.974847,37.388769
POINT (-5.9714049 37.3898655),Parking Sinaí,parking,,,,,,,Matahacas SL,,,,,,,,-5.9714049,37.3898655
POINT (-5.974871 37.379893),Parking Catalana Occidente,parking,,,,,,,,,,,,,,,-5.974871,37.379893
POINT (-5.9605873 37.3882845),Parking Los Arcos,parking,,,,,,,,,,,,,,,-5.9605873,37.3882845
POINT (-5.973096 37.3861148),Parking Los Lebreros,parking,,,,,,,,,,,,,,,-5.973096,37.3861148
POINT (-5.9716728 37.3864752),Parking El Corte Inglés,parking,,,,,,,,,,,,,,,-5.9716728,37.3864752
POINT (-5.9819189 37.3940746),Parking José Laguillo,parking,,,,,,,Aussa,,,,,,,,-5.9819189,37.3940746
POINT (-5.9817137 37.3623081),Parking Hospital Virgen del Rocio,parking,,,,,,,,,,,,,,,-5.9817137,37.3623081
POINT (-5.9790945 37.3648109),Parking Hospital Virgen del Rociío,parking,,,,,,,,,,,,,,,-5.9790945,37.3648109
POINT (-5.9762728 37.3755287),Parking Viapol Center,parking,,,,,,,,,,,,,,,-5.9762728,37.3755287
POINT (-6.0058898 37.4049033),Parking Cartuja,parking,,,,,,,Insur,,,,,,,,-6.0058898,37.4049033
POINT (-6.0006228 37.3779783),Parking Buenos Aires,parking,,,,,,,Insur,,,,,Calle Arcos,21-23-25,,-6.0006228,37.3779783
POINT (-5.9981677 37.379766),Parking Plaza de Cuba,parking,,,,,,,,,,,,,,,-5.9981677,37.379766
POINT (-6.0005683 37.3864006),Parking Paseo Colón,parking,,,,,,,Parkia,,,,yes,,,,-6.0005683,37.3864006
POINT (-5.9852409 37.3614449),Parking residentes Monzón - Ramón Resa,parking,,,,,,,,,,,,,,,-5.9852409,37.3614449
POINT (-5.9882604 37.3789254),Av de Portugal - Bar Citroen,,platform,,bus_stop,,,,INTERBUS DAMAS S.A.,,,,,,,,-5.9882604,37.3789254
POINT (-6.0090929 37.401454),Américo Vespucio (Helipuerto),,platform,,,,,,,,,,,,,,-6.0090929,37.401454
POINT (-6.0092653 37.401452),Américo Vespucio (Helipuerto),,platform,,bus_stop,,,,C2,,,,,,,,-6.0092653,37.401452
POINT (-5.9865069 37.3673354),Av. de la Palmera - Bueno Monreal,,platform,,bus_stop,,,,TUSSAM;INTERBUS DAMAS S.A.,,,,,,,,-5.9865069,37.3673354
POINT (-5.9925221 37.3772792),Paseo de delicias (Pabellón de Uruguay),,platform,,bus_stop,,,,,,,,,,,,-5.9925221,37.3772792
POINT (-5.9833782 37.3563958),Doctor Fleming (Estadio Benito Villamarín),,platform,,bus_stop,,,,,,,,,,,,-5.9833782,37.3563958
POINT (-5.9816278 37.3543692),Avenida Holanda (Paraná),,platform,,bus_stop,,,,,,,,,,,,-5.9816278,37.3543692
POINT (-5.9876645 37.3695691),,parking,,,,,,,,,,,,,,,-5.9876645,37.3695691
POINT (-5.9863064 37.3562813),Reina Mercedes (Glta. Alc. Parias Merry),,platform,,bus_stop,,,,,,,,,,,,-5.9863064,37.3562813
POINT (-5.9882113 37.3701676),Paseo Las delicias (Glorieta Méjico),,platform,,bus_stop,,,,,,,,,,,,-5.9882113,37.3701676
POINT (-5.9872129 37.3644207),Sor Gregoria Santa Teresa,,platform,,bus_stop,,,,,,,,,,,,-5.9872129,37.3644207
POINT (-5.9906322 37.3741992),Paseo Las delicias (Glta. Marineros);Av de la Palmera frente Pabellon Guatemala,,platform,,bus_stop,,,,TUSSAM;INTERBUS DAMAS S.A.,,,,,,,,-5.9906322,37.3741992
POINT (-5.9621658 37.4251314),Garrochistas (Salineros),,platform,,,,no,,TUSSAM,,,,,,,,-5.9621658,37.4251314
POINT (-5.9599041 37.4241638),Garrochistas (Talabarteros),,platform,,,,no,,TUSSAM,,,,,,,,-5.9599041,37.4241638
POINT (-5.9596462 37.4220034),,bus_station,station,,,,no,,TUSSAM,,,,,,,,-5.9596462,37.4220034
POINT (-5.9819957 37.429574),,,platform,,bus_stop,,,,,,,,,Calle Corvina,,41015,-5.9819957,37.429574
POINT (-5.9801803 37.4318551),,parking_space,,,,,,,,,,,,Calle Medina y Galnares,,41015,-5.9801803,37.4318551
POINT (-5.980528 37.4331606),,parking_space,,,,,,,,,,,,Calle Esturión,,41015,-5.980528,37.4331606
POINT (-5.9804795 37.433154),,parking_space,,,,,,,,,,,,Calle Esturión,67,41015,-5.9804795,37.433154
POINT (-5.9816995 37.4271272),Medina y Galnares (Carpa),,platform,,bus_stop,,,,,,,,,,,,-5.9816995,37.4271272
POINT (-5.985629 37.4259239),Navarra (Corvina),,platform,,bus_stop,,,,,,,,,,,,-5.985629,37.4259239
POINT (-5.9774973 37.3391677),,parking,,,,,,,,,,,,,,,-5.9774973,37.3391677
POINT (-5.9769407 37.3380948),,parking,,,,,,,,,,,,,,,-5.9769407,37.3380948
POINT (-5.9770922 37.3396132),,parking,,,,,,,,,,,,,,,-5.9770922,37.3396132
POINT (-5.9971158 37.386198),Bajo Guía,restaurant,,,,,wlan,,,,,,,,,,-5.9971158,37.386198
POINT (-6.0081739 37.3905098),Jimenez de Queasada - P1,,platform,,bus_stop,,,,,,,,,,,,-6.0081739,37.3905098
POINT (-6.0086619 37.3906045),Jimenez de Queasada - P2,,platform,,bus_stop,,,,Consorcio de Transportes de Área de Sevilla,,,,,,,,-6.0086619,37.3906045
POINT (-6.0091009 37.390405),Chapina,,platform,,bus_stop,,,,,,,,,,,,-6.0091009,37.390405
POINT (-6.0095807 37.39036),Torre Sevilla - P2,,platform,,bus_stop,,,,Consorcio de Transportes de Área de Sevilla,,,,,,,,-6.0095807,37.39036
POINT (-6.0099327 37.390326),Chapina - Torre Sevilla,,platform,,bus_stop,,,,Consorcio de Transportes de Área de Sevilla,,,,,,,,-6.0099327,37.390326
POINT (-6.0101189 37.3902512),Torre Sevilla - P4,,platform,,bus_stop,,,,Consorcio de Transportes de Área de Sevilla,,,,,,,,-6.0101189,37.3902512
POINT (-6.0089096 37.3898471),Chapina,,platform,,bus_stop,,,,Consorcio de Transportes de Área de Sevilla,,,,,,,,-6.0089096,37.3898471
POINT (-6.0093913 37.3904707),Intercambiador de Chapina,bus_station,,,,,no,,Consorcio de Transportes de Área de Sevilla,,,,,,,,-6.0093913,37.3904707
POINT (-5.9863769 37.3858398),Jester,cafe,,,,,wlan,,,,,,,Calle Puerta la Carne,7AA,,-5.9863769,37.3858398
POINT (-5.9997288 37.3887925),Petit Palace Puerta de Triana,,,,,3,wlan,Petit Palace Hotels,Hoteatelier,,,24/7,yes,Calle Reyes Católicos,5,41001,-5.9997288,37.3887925
POINT (-5.9921103 37.4066533),Parking de Perdigones/Abulcasis,parking,,,,,,,,,,,,,,,-5.9921103,37.4066533
POINT (-6.0039007 37.3934731),Torneo (San Laureano),,platform,,bus_stop,,,,,,,,,,,,-6.0039007,37.3934731
POINT (-6.0107224 37.3828768),Ronda de Triana (San Vicente de Paúl),,platform,,bus_stop,,,,tussam.es,,,,,,,,-6.0107224,37.3828768
POINT (-6.008799 37.3798989),López de Gomara (San Martín de Porres),,platform,,bus_stop,,,,,,,,,,,,-6.008799,37.3798989
POINT (-5.9888434 37.3871408),Pensión Córdoba,,,,,,wlan,,,,,,,Calle Farnesio,12,41004,-5.9888434,37.3871408
POINT (-5.9597394 37.3767224),Paulo Osorio (Ruperto Chapí),,platform,,bus_stop,,,,TUSSAM,,,,,,,,-5.9597394,37.3767224
POINT (-5.9476628 37.3869146),Avenida de Andalucía (TUSSAM),,platform,,bus_stop,,,,TUSSAM,,,,,,,,-5.9476628,37.3869146
POINT (-5.9685913 37.4171804),Biblioteca Entreparques,library,,,,,wlan,,Red Municipal de Bibliotecas - Distritos Macarena Norte (Ayto. de Sevilla),,,"Mo- Fr 09:30-14:30,16:00-21:00",,Calle Corral de los Olmos,,41015,-5.9685913,37.4171804
POINT (-5.9919855 37.3884178),APARTMENTS OLE - PAJARITOS TERRAZA,,,,,,yes,,,,1,,,Calle Pajaritos,3,41004,-5.9919855,37.3884178
POINT (-5.9904279 37.3855061),Los Venerables,,,,,,yes,,,,6,,,Calle Consuelo,2,41004,-5.9904279,37.3855061
POINT (-5.9661907 37.4192603),,,platform,,bus_stop,,,,,,,,,,,,-5.9661907,37.4192603
POINT (-6.0006984 37.3887236),Mq. de Paradas,,stop_position,,bus_stop,,,,,,,,,,,,-6.0006984,37.3887236
POINT (-6.0039487 37.391228),Estación de Autobuses - Plaza de Armas,,platform,,bus_stop,,,,,,,,,,,,-6.0039487,37.391228
POINT (-5.9998963 37.3890367),,,platform,,bus_stop,,,,,,,,,,,,-5.9998963,37.3890367
POINT (-5.9974503 37.397026),Arc House II,,,,,,wlan,,,,,,,Calle Juán Rabadán,5,,-5.9974503,37.397026
POINT (-5.9497616 37.4088633),Ibis Budget,,,,,,wlan,,,,,,,,,,-5.9497616,37.4088633
POINT (-5.9933454 37.3873255),Filo,cafe,,,,,wlan,,,sandwich,,,,Hernando Colon,19,41001,-5.9933454,37.3873255
POINT (-5.9867984 37.3853934),,parking,,,,,,,,,,,,,,,-5.9867984,37.3853934
POINT (-6.0101874 37.377634),Juan Diaz de Solís,,platform,,bus_stop,,,,,,,,,,,,-6.0101874,37.377634
POINT (-5.9819227 37.3546077),Avenida Holanda (Paraná),,platform,,bus_stop,,,,,,,,,,,,-5.9819227,37.3546077
POINT (-5.9859942 37.381274),Estación de Autobuses Prado de San Sebastián,,stop_position,,bus_stop,,,,,,,,,,,,-5.9859942,37.381274
POINT (-5.9910428 37.382018),El Rincón de Beirut,restaurant,,,,,no,,,lebanese,,,yes,Calle San Fernando,21,,-5.9910428,37.382018
POINT (-5.9558144 37.3742588),,parking,,,,,,,,,,,,,,,-5.9558144,37.3742588
POINT (-6.0089169 37.3801763),López de Gomara (San Martín de Porres),,stop_position,,bus_stop,,,,,,,,,,,,-6.0089169,37.3801763
POINT (-6.0076034 37.4077617),Américo Vespucio (Jaques Cousteau),,platform,,bus_stop,,,,C2,,,,,,,,-6.0076034,37.4077617
POINT (-5.9948545 37.3987307),Hops & Dreams,pub,,,,,wlan,,,regional,,,,Calle Jesús del Gran Poder,83,,-5.9948545,37.3987307
POINT (-5.975813 37.405368),,parking,,,,,,,,,,,,,,,-5.975813,37.405368
POINT (-5.9784928 37.4042529),,parking,,,,,,,,,,,,,,,-5.9784928,37.4042529
POINT (-5.9778414 37.4040749),,parking,,,,,,,,,,,,,,,-5.9778414,37.4040749
POINT (-5.9753606 37.4039661),,parking,,,,,,,,,,,,,,,-5.9753606,37.4039661
POINT (-5.9518696 37.3716126),,,,subway_entrance,,,,,,,,,,,,,-5.9518696,37.3716126
POINT (-5.9516098 37.371539),,,,subway_entrance,,,,,,,,,,,,,-5.9516098,37.371539
POINT (-6.0046693 37.3763951),,,,subway_entrance,,,,,,,,,,,,,-6.0046693,37.3763951
POINT (-5.959048 37.3995582),,parking,,,,,,,,,,,,,,,-5.959048,37.3995582
POINT (-5.9860629 37.3416476),,parking,,,,,,,,,,,,,,,-5.9860629,37.3416476
POINT (-5.9671538 37.4116775),"Mujer Trabajadora,av (Asoc.Vecinos, Av.)",,stop_position,,,,,,,,,,,,,,-5.9671538,37.4116775
POINT (-6.0006222 37.3980131),Torneo (San Lorenzo),,platform,,platform,,,,,,,,,,,,-6.0006222,37.3980131
POINT (-5.998132 37.400751),Torneo - Puerta de San Juan,,platform,,bus_stop,,,,,,,,,,,,-5.998132,37.400751
POINT (-6.002078 37.3960146),Torneo (Baños),,platform,,platform,,,,,,,,,,,,-6.002078,37.3960146
POINT (-5.9273183 37.4027902),Av. de la Ciencias (Osaka),,platform,,bus_stop,,,,Tussam,,,,yes,,,,-5.9273183,37.4027902
POINT (-5.9277172 37.4026929),,,platform,,bus_stop,,,,,,,,,,,,-5.9277172,37.4026929
POINT (-6.0040887 37.3918648),Estación de Autobuses (32),,stop_position,,,,,,,,,,,,,,-6.0040887,37.3918648
POINT (-6.0040125 37.3913764),Estación de Autobuses (24),,stop_position,,,,,,,,,,,,,,-6.0040125,37.3913764
POINT (-6.0040289 37.3914819),Estación de Autobuses (26),,stop_position,,,,,,,,,,,,,,-6.0040289,37.3914819
POINT (-6.0040466 37.3915949),Estación de Autobuses (28),,stop_position,,,,,,,,,,,,,,-6.0040466,37.3915949
POINT (-6.0041909 37.3925188),Estación de Autobuses (41),,stop_position,,,,,,,,,,,,,,-6.0041909,37.3925188
POINT (-6.0041369 37.3921733),Estación de Autobuses (36),,stop_position,,,,,,,,,,,,,,-6.0041369,37.3921733
POINT (-6.0041718 37.3923966),Estación de Autobuses (39),,stop_position,,,,,,,,,,,,,,-6.0041718,37.3923966
POINT (-6.0041116 37.3920114),Estación de Autobuses (34),,stop_position,,,,,,,,,,,,,,-6.0041116,37.3920114
POINT (-6.0040691 37.391739),Estación de Autobuses (30),,stop_position,,,,,,,,,,,,,,-6.0040691,37.391739
POINT (-6.0042295 37.3927662),Estación de Autobuses (44),,stop_position,,,,,,,,,,,,,,-6.0042295,37.3927662
POINT (-6.0042154 37.3926762),Estación de Autobuses (43),,stop_position,,,,,,,,,,,,,,-6.0042154,37.3926762
POINT (-6.0042025 37.3925935),Estación de Autobuses (42),,stop_position,,,,,,,,,,,,,,-6.0042025,37.3925935
POINT (-6.0041806 37.3924532),Estación de Autobuses (40),,stop_position,,,,,,,,,,,,,,-6.0041806,37.3924532
POINT (-6.0041611 37.3923281),Estación de Autobuses (38),,stop_position,,,,,,,,,,,,,,-6.0041611,37.3923281
POINT (-6.0041488 37.3922494),Estación de Autobuses (37),,stop_position,,,,,,,,,,,,,,-6.0041488,37.3922494
POINT (-6.0041243 37.3920925),Estación de Autobuses (35),,stop_position,,,,,,,,,,,,,,-6.0041243,37.3920925
POINT (-6.0040987 37.3919286),Estación de Autobuses (33),,stop_position,,,,,,,,,,,,,,-6.0040987,37.3919286
POINT (-6.0040783 37.3917979),Estación de Autobuses (31),,stop_position,,,,,,,,,,,,,,-6.0040783,37.3917979
POINT (-6.0040576 37.3916657),Estación de Autobuses (29),,stop_position,,,,,,,,,,,,,,-6.0040576,37.3916657
POINT (-6.0040366 37.3915307),Estación de Autobuses (27),,stop_position,,,,,,,,,,,,,,-6.0040366,37.3915307
POINT (-6.0040203 37.3914272),Estación de Autobuses (25),,stop_position,,,,,,,,,,,,,,-6.0040203,37.3914272
POINT (-6.0040042 37.3913235),Estación de Autobuses (23),,stop_position,,,,,,,,,,,,,,-6.0040042,37.3913235
POINT (-6.0038111 37.3913139),Estación de Autobuses (22),,stop_position,,,,,,,,,,,,,,-6.0038111,37.3913139
POINT (-6.0038469 37.391513),Estación de Autobuses (19),,stop_position,,,,,,,,,,,,,,-6.0038469,37.391513
POINT (-6.0038677 37.3916292),Estación de Autobuses (17),,stop_position,,,,,,,,,,,,,,-6.0038677,37.3916292
POINT (-6.003891 37.3917585),Estación de Autobuses (15),,stop_position,,,,,,,,,,,,,,-6.003891,37.3917585
POINT (-6.0039652 37.392172),Estación de Autobuses (9),,stop_position,,,,,,,,,,,,,,-6.0039652,37.392172
POINT (-6.0039421 37.3920432),Estación de Autobuses (11),,stop_position,,,,,,,,,,,,,,-6.0039421,37.3920432
POINT (-6.0039166 37.3919012),Estación de Autobuses (13),,stop_position,,,,,,,,,,,,,,-6.0039166,37.3919012
POINT (-6.0040094 37.3924176),Estación de Autobuses (5),,stop_position,,,,,,,,,,,,,,-6.0040094,37.3924176
POINT (-6.003986 37.3922878),Estación de Autobuses (7),,stop_position,,,,,,,,,,,,,,-6.003986,37.3922878
POINT (-6.0038223 37.3913763),Estación de Autobuses (21),,stop_position,,,,,,,,,,,,,,-6.0038223,37.3913763
POINT (-6.0038357 37.3914509),Estación de Autobuses (20),,stop_position,,,,,,,,,,,,,,-6.0038357,37.3914509
POINT (-6.0038572 37.3915706),Estación de Autobuses (18),,stop_position,,,,,,,,,,,,,,-6.0038572,37.3915706
POINT (-6.0038802 37.3916988),Estación de Autobuses (16),,stop_position,,,,,,,,,,,,,,-6.0038802,37.3916988
POINT (-6.0039025 37.3918227),Estación de Autobuses (14),,stop_position,,,,,,,,,,,,,,-6.0039025,37.3918227
POINT (-6.0039307 37.3919796),Estación de Autobuses (12),,stop_position,,,,,,,,,,,,,,-6.0039307,37.3919796
POINT (-6.0039536 37.3921073),Estación de Autobuses (10),,stop_position,,,,,,,,,,,,,,-6.0039536,37.3921073
POINT (-6.0039753 37.3922278),Estación de Autobuses (8),,stop_position,,,,,,,,,,,,,,-6.0039753,37.3922278
POINT (-6.0039986 37.3923576),Estación de Autobuses (6),,stop_position,,,,,,,,,,,,,,-6.0039986,37.3923576
POINT (-6.0040221 37.3924883),Estación de Autobuses (4),,stop_position,,,,,,,,,,,,,,-6.0040221,37.3924883
POINT (-6.0040362 37.3925668),Estación de Autobuses (3),,stop_position,,,,,,,,,,,,,,-6.0040362,37.3925668
POINT (-6.0040534 37.3926629),Estación de Autobuses (2),,stop_position,,,,,,,,,,,,,,-6.0040534,37.3926629
POINT (-6.0040712 37.3927619),Estacion Plaza de Armas(Interior),,stop_position,,,,,,,,,,,,,,-6.0040712,37.3927619
POINT (-5.9888181 37.4032079),Parlamento de Andalucía - Macarena,,platform,,bus_stop,,,,Tussam,,,,,,,,-5.9888181,37.4032079
POINT (-5.9885257 37.4032223),Parlamento de Andalucía - Macarena,,platform,,bus_stop,,,,Tussam,,,,,,,,-5.9885257,37.4032223
POINT (-5.9639865 37.3329586),Jardines de Hércules,,stop_position,stop,,,,,,,,,,,,,-5.9639865,37.3329586
POINT (-5.9640016 37.3329228),Jardines de Hércules,,station,station,,,,,Adif,,,,,,,,-5.9640016,37.3329228
POINT (-5.9758225 37.3628127),Virgen del Rocío,,station,halt,,,,,Adif,,,,,,,,-5.9758225,37.3628127
POINT (-5.9795637 37.3776591),San Bernardo,,stop_position,stop,,,,,,,,,,,,,-5.9795637,37.3776591
POINT (-5.9795353 37.3776609),San Bernardo,,station,halt,,,,,Adif,,,,,,,,-5.9795353,37.3776609
POINT (-5.9746814 37.3919844),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9746814,37.3919844
POINT (-5.9747277 37.3920173),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9747277,37.3920173
POINT (-5.9748163 37.3920801),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9748163,37.3920801
POINT (-5.9748668 37.3921159),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9748668,37.3921159
POINT (-5.9749467 37.3921726),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9749467,37.3921726
POINT (-5.9749889 37.3922025),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9749889,37.3922025
POINT (-5.9750888 37.3922733),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9750888,37.3922733
POINT (-5.9751273 37.3923006),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9751273,37.3923006
POINT (-5.975224 37.3923692),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.975224,37.3923692
POINT (-5.975262 37.3923962),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.975262,37.3923962
POINT (-5.9753509 37.3924592),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9753509,37.3924592
POINT (-5.9753888 37.3924861),Sevilla - Santa Justa,,stop_position,stop,,,,,,,,,,,,,-5.9753888,37.3924861
POINT (-6.0100279 37.4071731),Cartuja,,stop_position,stop,,,,,,,,,,,,,-6.0100279,37.4071731
POINT (-6.0100832 37.4071824),Cartuja,,stop_position,stop,,,,,,,,,,,,,-6.0100832,37.4071824
POINT (-6.0101773 37.4071982),Cartuja,,stop_position,stop,,,,,,,,,,,,,-6.0101773,37.4071982
POINT (-6.0102325 37.4072075),Cartuja,,stop_position,stop,,,,,,,,,,,,,-6.0102325,37.4072075
POINT (-5.9393256 37.3708181),Padre Pío-Palmete,,station,halt,,,,,Adif,,,,,,,,-5.9393256,37.3708181
POINT (-5.9363969 37.4036833),Palacio de Congresos,,station,halt,,,,,Adif,,,,,,,,-5.9363969,37.4036833
POINT (-5.981452 37.4337746),San Jerónimo,,station,halt,,,,,Adif,,,,yes,,,,-5.981452,37.4337746
POINT (-5.9661646 37.3778998),Ciudad Jardín (Esq. Cardenal Rodrigo de Castro),,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9661646,37.3778998
POINT (-5.9661925 37.379491),,,platform,,bus_stop,,,,,,,,,,,,-5.9661925,37.379491
POINT (-5.979153 37.3772107),,,platform,,,,,,,,,,,,,,-5.979153,37.3772107
POINT (-5.9871565 37.340171),Moeve,fuel,,,,,yes,Moeve,,,,,,,,,-5.9871565,37.340171
POINT (-5.9824419 37.36056),Av. de la Palmera - Hospital,,platform,,,,,,INTERBUS DAMAS S.A.,,,,,,,,-5.9824419,37.36056
POINT (-5.9767516 37.3513437),Los Bermejales,,platform,,,,,,INTERBUS DAMAS S.A.,,,,,,,,-5.9767516,37.3513437
POINT (-5.9736203 37.3435341),Av de Jerez - FREMAP,,platform,,bus_stop,,,,INTERBUS DAMAS S.A.,,,,,,,,-5.9736203,37.3435341
POINT (-5.9695821 37.334559),OPELAV de Jerez,,platform,,,,,,,,,,,,,,-5.9695821,37.334559
POINT (-5.973991 37.3434259),Av de Jerez - FREMAP,,platform,,bus_stop,,,,INTERBUS DAMAS S.A.,,,,,,,,-5.973991,37.3434259
POINT (-5.9756532 37.34602),Grupo Planeta,,platform,,,,,,INTERBUS DAMAS S.A.,,,,,,,,-5.9756532,37.34602
POINT (-5.9775999 37.3519429),Los Bermejales,,platform,,,,,,,,,,,,,,-5.9775999,37.3519429
POINT (-5.9818465 37.3603478),Hospital Virgen del Rocío - Marqués Luca de Tena,,platform,,,,,,,,,,,,,,-5.9818465,37.3603478
POINT (-5.9854379 37.3678902),M Suirot,,platform,,,,,,,,,,yes,,,,-5.9854379,37.3678902
POINT (-5.9853399 37.3744734),Av de la Borbolla,,platform,,,,,,,,,,,,,,-5.9853399,37.3744734
POINT (-5.9659316 37.3262167),Ambulatorio Bellavista,,platform,,platform,,,,INTERBUS DAMAS S.A.,,,,,,,,-5.9659316,37.3262167
POINT (-5.9099418 37.4076283),Avenida Emilio Lemos (Centro Comercial),,stop_position,,,,,,,,,,,,,,-5.9099418,37.4076283
POINT (-5.9141958 37.4054051),Avenida Emilio Lemos (Period. J. Tribuna),,platform,,,,,,,,,,,,,,-5.9141958,37.4054051
POINT (-5.9142414 37.405469),Avenida Emilio Lemos (Period. J. Tribuna),,stop_position,,,,,,,,,,,,,,-5.9142414,37.405469
POINT (-5.9162369 37.404458),Avenida Emilio Lemos (Period. E. Chinarro),,platform,,,,,,TUSSAM,,,,,,,,-5.9162369,37.404458
POINT (-5.9162906 37.4045283),Avenida Emilio Lemos (Period. E. Chinarro),,stop_position,,,,,,,,,,,,,,-5.9162906,37.4045283
POINT (-5.9199934 37.4022069),Medicos Sin Fronteras (Mercado Sv. Este),,stop_position,,bus_stop,,,,,,,,,,,,-5.9199934,37.4022069
POINT (-5.92263 37.4008571),Medicos Sin Fronteras (Dra. Navarro),,platform,,,,,,,,,,,,,,-5.92263,37.4008571
POINT (-5.922662 37.4008902),Medicos Sin Fronteras (Dra. Navarro),,stop_position,,,,,,,,,,,,,,-5.922662,37.4008902
POINT (-5.9207203 37.3935759),Avenida de Las Ciencias (Edificio Albéniz),,platform,,,,,,TUSSAM,,,,,,,,-5.9207203,37.3935759
POINT (-5.9207712 37.3935557),Avenida de Las Ciencias (Edificio Albéniz),,stop_position,,,,,,TUSSAM,,,,,,,,-5.9207712,37.3935557
POINT (-5.9198298 37.3914598),Avenida de Las Ciencias (Edificio Camelias),,platform,,,,,,TUSSAM,,,,,,,,-5.9198298,37.3914598
POINT (-5.9198861 37.3914545),Avenida de Las Ciencias (Edificio Camelias),,stop_position,,,,,,TUSSAM,,,,,,,,-5.9198861,37.3914545
POINT (-5.9267472 37.3857517),Autovía de Málaga (C. del Automovilismo),,stop_position,,,,,,,,,,,,,,-5.9267472,37.3857517
POINT (-5.9306337 37.3858881),Autovía de Málaga (La negrilla),,stop_position,,bus_stop,,,,tussam,,,,,,,,-5.9306337,37.3858881
POINT (-5.9425917 37.3863345),Avenida Andalucía (Residencia Santa Isabel),,platform,,bus_stop,,,,,,,,,,,,-5.9425917,37.3863345
POINT (-5.9425869 37.3864299),Avenida Andalucía (Residencia Santa Isabel),,stop_position,,,,,,,,,,,,,,-5.9425869,37.3864299
POINT (-5.9465904 37.3866424),Avenida de Andalucía (Satsumas),,stop_position,,,,,,,,,,,,,,-5.9465904,37.3866424
POINT (-5.9498725 37.3867134),Avenida de Andalucía (TUSSAM),,stop_position,,bus_stop,,,,TUSSAM,,,,,,,,-5.9498725,37.3867134
POINT (-5.9498759 37.3866691),Avenida de Andalucía (TUSSAM),,platform,,bus_stop,,,,TUSSAM,,,,,,,,-5.9498759,37.3866691
POINT (-5.955019 37.3871316),Avenida Andalucía (Los Pajaros),,stop_position,,,,,,,,,,,,,,-5.955019,37.3871316
POINT (-5.9550324 37.3870485),Avenida Andalucía (Los Pajaros),,platform,,,,,,,,,,,,,,-5.9550324,37.3870485
POINT (-5.9579305 37.3872904),Avenida Andalucía (Rda. Tamarguillo),,stop_position,,bus_stop,,,,,,,,,,,,-5.9579305,37.3872904
POINT (-5.9650813 37.3866926),Avd. Cruz del Campo (Av. Andalucía),,platform,,bus_stop,,,,TUSSAM,,,,,,,,-5.9650813,37.3866926
POINT (-5.9651349 37.3866942),Avd. Cruz del Campo (Av. Andalucía),,stop_position,,,,,,TUSSAM,,,,,,,,-5.9651349,37.3866942
POINT (-5.9652945 37.3846669),Avd. Cruz del Campo (Alej. Collantes),,platform,,bus_stop,,,,TUSSAM,,,,,,,,-5.9652945,37.3846669
POINT (-5.9653817 37.3846781),Avd. Cruz del Campo (Alej. Collantes),,stop_position,,,,,,TUSSAM,,,,,,,,-5.9653817,37.3846781
POINT (-5.9687747 37.3818983),Eduardo Dato (San Juan de Dios),,platform,,,,,,TUSSAM,,,,,,,,-5.9687747,37.3818983
POINT (-5.9686938 37.3819992),Eduardo Dato (San Juan de Dios),,stop_position,,,,,,TUSSAM,,,,,,,,-5.9686938,37.3819992
POINT (-5.98523 37.3802218),Prado de San Sebastián (Carlos V),,stop_position,,bus_stop,,,,,,,,yes,,,,-5.98523,37.3802218
POINT (-5.9786412 37.3785607),Enramadilla (Apeadero San Bernardo),,stop_position,,bus_stop,,,,,,,,,,,,-5.9786412,37.3785607
POINT (-5.974174 37.3804374),Avenida San Francisco Javier (Camilo José Cela),,platform,,bus_stop,,,,,,,,,,,,-5.974174,37.3804374
POINT (-5.9741005 37.3804214),"Av, San Fco. Javier (Camilo José Cela)",,stop_position,,,,,,,,,,,,,,-5.9741005,37.3804214
POINT (-5.9660328 37.3818315),Gran Plaza,,stop_position,,bus_stop,,,,,,,,,,,,-5.9660328,37.3818315
