geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-2.9338344 43.2567429),Zabalburu (Juan de Garay),,platform,,bus_stop,,,,Bizkaibus,,,,,,,,-2.9338344,43.2567429
POINT (-2.9534784 43.2734052),Ibarrekolanda / Parking,,stop_position,,,,,,,,,,,,,,-2.9534784,43.2734052
POINT (-2.9540913 43.2735565),Ibarrekolanda 17,,stop_position,,,,,,,,,,,,,,-2.9540913,43.2735565
POINT (-2.9450217 43.2718088),Lehendakari Aguirre / Hizkuntza Eskola,,stop_position,,,,,,,,,,,,,,-2.9450217,43.2718088
POINT (-2.9501146 43.2720051),Lehendakari Aguirre / (Bidarte),,stop_position,,,,,,,,,,,,,,-2.9501146,43.2720051
POINT (-2.9272738 43.266786),Campo Volantín 23,,stop_position,,,,,,,,,,,,,,-2.9272738,43.266786
POINT (-2.9351342 43.2568146),Pedro Martínez Artola 2,,platform,,bus_stop,,,,Bilbobus,,,,,Pedro Martínez Artola kalea,2,48012,-2.9351342,43.2568146
POINT (-2.9250041 43.267893),Plaza Moraza,bar,,,,,wlan,,,,,"PH,Mo-Su 06:00-23:00",,Plaza Moraza / Moraza plaza,1,48007,-2.9250041,43.267893
POINT (-2.9669423 43.2745843),Zorrotzaurre 17,,platform,,bus_stop,,,,Bilbobus,,,,,,,,-2.9669423,43.2745843
POINT (-2.9651887 43.2724775),Zorrotzaurre 9,,platform,,bus_stop,,,,Bilbobus,,,,,,,,-2.9651887,43.2724775
POINT (-2.9653814 43.2726186),Zorrotzaurre 9,,platform,,bus_stop,,,,Bilbobus,,,,,,,,-2.9653814,43.2726186
POINT (-2.9593044 43.2663779),Ribera de Deustu 36,,platform,,bus_stop,,,,Bilbobus,,,,,,,,-2.9593044,43.2663779
POINT (-2.9595111 43.2663945),Ribera de Deustu 36,,platform,,bus_stop,,,,Bilbobus,,,,,,,,-2.9595111,43.2663945
POINT (-2.9718912 43.2554487),Kastrexana,,stop_position,stop,,,,,,,,,,,,,-2.9718912,43.2554487
POINT (-2.9150166 43.2546482),Zabalbide 41,,stop_position,,,,,,,,,,,,,,-2.9150166,43.2546482
POINT (-2.9241283 43.259559),Arenal / Arriaga,,platform,,bus_stop,,,,,,,,,,,,-2.9241283,43.259559
POINT (-2.9602627 43.2555824),Kobeta Mendia / Acceso Barrio,,platform,,bus_stop,,,,,,,,,,,,-2.9602627,43.2555824
POINT (-2.959671 43.2558401),Kobeta Mendia / Acceso Barrio,,platform,,bus_stop,,,,,,,,,,,,-2.959671,43.2558401
POINT (-2.9593277 43.2538957),Masustegi Estrata / Eskailerak,,platform,,bus_stop,,,,,,,,,,,,-2.9593277,43.2538957
POINT (-2.9594346 43.2538259),Masustegi Estrata / Eskailerak,,platform,,bus_stop,,,,,,,,,,,,-2.9594346,43.2538259
POINT (-2.9565875 43.253687),Masustegi Estrata / Eskola,,platform,,bus_stop,,,,,,,,,,,,-2.9565875,43.253687
POINT (-2.9530214 43.2535739),Mintegitxueta,,platform,,bus_stop,,,,,,,,,,,,-2.9530214,43.2535739
POINT (-2.955416 43.2527137),Masustegi Estrata / Mintegitxueta,,platform,,bus_stop,,,,,,,,,,,,-2.955416,43.2527137
POINT (-2.9566836 43.261093),Basurtu-Kastrexana 65,,platform,,bus_stop,,,,,,,,,,,,-2.9566836,43.261093
POINT (-2.9560724 43.260704),Basurtu-Kastrexana 63,,platform,,bus_stop,,,,,,,,,,,,-2.9560724,43.260704
POINT (-2.9524543 43.2653178),Olabeaga / Dikea,,platform,,bus_stop,,,,,,,,,,,,-2.9524543,43.2653178
