geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-4.4767669 36.7244289),Navarro Ledesma - Torre Atalaya,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4767669,36.7244289
POINT (-4.4767636 36.7243584),Navarro Ledesma - Torre Atalaya,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4767636,36.7243584
POINT (-4.4725503 36.724427),Navarro Ledesma - La Palma,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4725503,36.724427
POINT (-4.4725338 36.7243613),Navarro Ledesma - La Palma,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4725338,36.7243613
POINT (-4.4700793 36.7247122),Navarro Ledesma - Ciudad Santa Inés,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4700793,36.7247122
POINT (-4.4700672 36.7246679),Navarro Ledesma - Ciudad Santa Inés,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4700672,36.7246679
POINT (-4.480518 36.7244374),Navarro Ledesma - Altamira,,stop_position,,,,,,EMTSAM,,,,,,,,-4.480518,36.7244374
POINT (-4.4805223 36.7245013),Navarro Ledesma - Altamira,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4805223,36.7245013
POINT (-4.483148 36.7238634),Navarro Ledesma - El Cónsul,,stop_position,,,,,,EMTSAM,,,,,,,,-4.483148,36.7238634
POINT (-4.4831851 36.7239253),Navarro Ledesma - El Cónsul,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4831851,36.7239253
POINT (-4.4859339 36.7228457),Navarro Ledesma - El Cónsul,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4859339,36.7228457
POINT (-4.4859792 36.722903),Navarro Ledesma - El Cónsul,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4859792,36.722903
POINT (-4.4885247 36.7218999),Navarro Ledesma - María Barrientos,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4885247,36.7218999
POINT (-4.4885737 36.72197),Navarro Ledesma - María Barrientos,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4885737,36.72197
POINT (-4.4923682 36.7221678),Senador Fernández Pelegrina,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4923682,36.7221678
POINT (-4.4923335 36.7221908),Senador Fernández Pelegrina,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4923335,36.7221908
POINT (-4.4933524 36.7232914),Escritor Antonio Soler - Cristobal Cuevas,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4933524,36.7232914
POINT (-4.4934165 36.723323),Escritor Antonio Soler - Cristobal Cuevas,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4934165,36.723323
POINT (-4.4950554 36.7215861),Escritor Antonio Soler - Navarro Ledesma,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4950554,36.7215861
POINT (-4.4951098 36.7216206),Escritor Antonio Soler - Navarro Ledesma,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4951098,36.7216206
POINT (-4.50321 36.719669),Camino Colonia Santa Inés - Viviendas Prefabricadas,,stop_position,,,,,,EMTSAM,,,,,,,,-4.50321,36.719669
POINT (-4.50322 36.7197107),Camino Colonia Santa Inés - Viviendas Prefabricadas,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.50322,36.7197107
POINT (-4.507432 36.7193094),Camino Colonia Santa Inés - Los Asperones,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.507432,36.7193094
