geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-0.3320855 39.4518255),Poliesportiu Natzaret - Pont de les Drassanes,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3320855,39.4518255
POINT (-0.348741 39.4743734),Blasco Ibáñez - Ramon Llull,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.348741,39.4743734
POINT (-0.3512129 39.475118),Blasco Ibáñez - Vinalopó,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3512129,39.475118
POINT (-0.3471374 39.4752436),Ramon Llull - Escultor Alfons Gabino,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3471374,39.4752436
POINT (-0.3511911 39.474817),Blasco Ibáñez - República Argentina,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,limited,,,,-0.3511911,39.474817
POINT (-0.3490533 39.4741579),Blasco Ibáñez - Dr. Manuel Candela,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,yes,,,,-0.3490533,39.4741579
POINT (-0.3426064 39.4728013),Blasco Ibáñez - Actor Enrique Rambal,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,yes,,,,-0.3426064,39.4728013
POINT (-0.3459044 39.473772),Blasco Ibáñez - Hondures,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,yes,,,,-0.3459044,39.473772
POINT (-0.3399611 39.4720082),Blasco Ibáñez - José María Orense,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3399611,39.4720082
POINT (-0.3449163 39.4688431),Sants Just i Pastor - Humanista Furió,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3449163,39.4688431
POINT (-0.3402779 39.4713643),Blasco Ibáñez - Enginyer Rafael Janini,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3402779,39.4713643
