,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_convenience,amenity_rel_pharmacy,amenity_rel_post_box,amenity_rel_cafe,amenity_rel_school,amenity_rel_doctors,amenity_rel_restaurant,shop_rel_kiosk,amenity_rel_community_centre,shop_rel_bakery,shop_rel_supermarket,amenity_rel_pub,amenity_rel_bank,amenity_rel_library,shop_rel_tobacco,shop_rel_hardware,shop_rel_appliance,shop_rel_hairdresser,amenity_rel_bench,amenity_rel_veterinary,amenity_rel_clinic,amenity_rel_taxi,shop_rel_frozen_food,shop_rel_electrical,shop_rel_car,shop_rel_truck,shop_rel_caravan,shop_rel_tyres,amenity_rel_car_rental,amenity_rel_charging_station,amenity_rel_post_office,amenity_rel_dentist,shop_rel_greengrocer,shop_rel_butcher,amenity_rel_bar,amenity_rel_fast_food,shop_rel_copyshop,shop_rel_beauty,shop_rel_dry_cleaning,shop_rel_florist,amenity_rel_college,amenity_rel_hospital,shop_rel_confectionery,shop_rel_furniture,shop_rel_optician,shop_rel_bed,shop_rel_curtain,shop_rel_kitchen,shop_rel_electronics,amenity_rel_atm,shop_rel_doityourself,shop_rel_sports,shop_rel_fabric,shop_rel_car_repair,amenity_rel_cinema,shop_rel_bicycle,shop_rel_pastry,shop_rel_shoes,shop_rel_clothes,shop_rel_trade,shop_rel_laundry,amenity_rel_theatre,shop_rel_boutique,shop_rel_travel_agency,shop_rel_alcohol,shop_rel_bathroom_furnishing,shop_rel_bag,shop_rel_cosmetics,shop_rel_jewelry,shop_rel_mobile_phone,shop_rel_interior_decoration,shop_rel_variety_store,shop_rel_houseware,shop_rel_fashion_accessories,shop_rel_mall,shop_rel_gift,shop_rel_wine,amenity_rel_bureau_de_change,shop_rel_garden_centre,amenity_rel_research_institute,shop_rel_newsagent,shop_rel_books,shop_rel_toys,shop_rel_deli,shop_rel_stationery,shop_rel_motorcycle,shop_rel_car_parts,shop_rel_coffee,shop_rel_pet,shop_rel_boat,shop_rel_lottery,shop_rel_fuel,shop_rel_nutrition_supplements,shop_rel_party,shop_rel_second_hand,shop_rel_yes,shop_rel_paint,shop_rel_shoe_repair,shop_rel_model,amenity_rel_events_venue,shop_rel_pet_grooming,amenity_rel_language_school,shop_rel_computer,shop_rel_seafood,shop_rel_beverages,shop_rel_department_store,amenity_rel_university,shop_rel_bookmaker,shop_rel_funeral_directors,shop_rel_telecommunication,amenity_rel_telephone,shop_rel_watches,shop_rel_locksmith,shop_rel_e-cigarette,shop_rel_perfumery,shop_rel_chemist,shop_rel_health_food,shop_rel_ticket,shop_rel_tailor,amenity_rel_social_facility,shop_rel_medical_supply,shop_rel_lighting,amenity_rel_music_school,amenity_rel_arts_centre,shop_rel_haberdashery,shop_rel_tattoo,shop_rel_charity,shop_rel_storage_rental,shop_rel_frame,shop_rel_massage,shop_rel_photo,shop_rel_herbalist,shop_rel_hvac,shop_rel_art,shop_rel_general,shop_rel_musical_instrument,shop_rel_vacant,shop_rel_window_blind,shop_rel_grocery,shop_rel_sewing,amenity_rel_place_of_worship,shop_rel_music,amenity_rel_marketplace,shop_rel_gas,shop_rel_new_age,shop_rel_video_games,shop_rel_erotic,shop_rel_antiques,shop_rel_religion,shop_rel_collector,shop_rel_tea,shop_rel_craft,shop_rel_tiles,shop_rel_orthopedics,shop_rel_religion;candles,shop_rel_esoteric,shop_rel_locksmith;shoe_repair,shop_rel_camera,shop_rel_anime,shop_rel_repair,shop_rel_weapons,shop_rel_motorcycle_repair,shop_rel_farm,shop_rel_hearing_aids,amenity_rel_exhibition_centre,amenity_rel_parcel_locker,amenity_rel_trade_school,amenity_rel_coworking_space,amenity_rel_public_bath,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Mercadona,has_Burger King,has_Maskom,has_Copyrap,has_Carrefour Express,has_McDonald's,has_Starbucks,has_Lidl,has_Supersol,has_Mas,has_Aldi,has_Carrefour,has_ALE-HOP,has_Powerdot,has_Vodafone,has_Desigual,has_Orange,has_Supercor,has_ALDI,has_Mango,has_Primor,has_The Good Burger,has_KFC,has_Eroski,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
50,Malaga_hdbscan_5_5,50,14,-4.461752196328164,36.72605331938126,-4.461879235485658,36.726396255003785,1.5586812068933968e-05,898195.213882341,0.0018218870934569,0.0032904701031259,0.0017766146025362,0.000936960313556,Yes,,0.143,,,,,0.071,0.143,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.462601912008662 36.72477804481974, -4.464653039922647 36.727606477435, -4.4593392 36.7266537, -4.459142280364565 36.72654213052774, -4.4595403 36.7248907, -4.462601912008662 36.72477804481974))",138.0,43.35,19.09,12764.0,92.17,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
51,Malaga_hdbscan_5_5,51,12,-4.470494782373648,36.706240066360586,-4.47056587341132,36.70622546033951,9.752048676441203e-06,1230510.6750532684,0.0011726028541705,0.0029239001806114,0.0011753283876213,0.0006989092696672,Yes,,,,,,,0.083,,,,0.333,,,,,,,,,,,,,,0.083,,,,,,,,,,,0.083,0.083,,,,,,,,,,,,,,,,,0.083,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.471875927069273 36.70497585158523, -4.472016883573037 36.706235449376614, -4.471069964544076 36.707188463048176, -4.4676094 36.7067131, -4.4714382 36.7050253, -4.471875927069273 36.70497585158523))",73.0,43.35,19.09,12764.0,92.17,488.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52,Malaga_hdbscan_5_5,52,11,-4.468048481982968,36.725646892827,-4.4679992,36.7257833,1.1119640198368112e-05,989240.6412227557,0.0011816404980281,0.0029869504390621,0.0006907050591013,0.0012404071213803,Yes,,,,,,,,,0.091,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.468298856821634 36.72267045445781, -4.4692715 36.7269896, -4.467852056544424 36.726953445115775, -4.467091230825182 36.72632178234712, -4.466697 36.7256151, -4.468298856821634 36.72267045445781))",88.0,43.35,19.09,12764.0,92.17,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
53,Malaga_hdbscan_5_5,53,8,-4.466899566289955,36.72162581567645,-4.466156741736256,36.72193560704164,2.3153282093871577e-05,345523.36759709386,0.0020696705040943,0.0044281858342547,0.0020995613653182,0.0011027308529453,No,,0.25,,,0.125,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.470928762489019 36.71978885956044, -4.4651588 36.7231812, -4.46410359782575 36.72194973352806, -4.4690899 36.7200808, -4.470928762489019 36.71978885956044))",93.0,43.35,19.09,12764.0,92.17,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
54,Malaga_hdbscan_5_5,54,15,-4.4664311566563475,36.71024465538339,-4.466447294986978,36.71069479911606,2.157712876422388e-05,695180.5387967495,0.0016791281109609,0.0034606318812064,0.0011892418316606,0.001391544778917,Yes,,,,,0.067,,,,0.067,,0.067,,,,,,,0.067,,,0.067,,,,,,,,,,,,,,,0.067,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.466846809370791 36.70680907597983, -4.468017855888788 36.70979191308993, -4.468206692166179 36.7109053183024, -4.46751564471847 36.711850352645484, -4.465662863575194 36.71181301512772, -4.4639266 36.7099801, -4.4647239532788 36.70851073505992, -4.466846809370791 36.70680907597983))",197.0,43.35,19.09,12764.0,92.17,619.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
55,Malaga_hdbscan_5_5,55,9,-4.460733122064044,36.709622458405335,-4.4608964,36.7097193,7.810085297243747e-06,1152356.1724961167,0.0011265552450776,0.0021428925156331,0.0010521905723719,0.0007023333862492,Yes,,,,,,,0.111,,,,0.111,,,0.111,,,,,,,,0.111,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4601827 36.7087661, -4.4627857 36.7090069, -4.4608964 36.7107598, -4.4596949 36.7098893, -4.458868317596808 36.708945770526334, -4.4601827 36.7087661))",60.0,43.35,19.09,12764.0,92.17,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
56,Malaga_hdbscan_5_5,56,10,-4.460546984823431,36.71963116218599,-4.4604414000000006,36.71957555,2.3572047887439538e-06,4242312.779844869,0.0006163177945124,0.001030730263531,0.0004302981767066,0.00051101828194,Yes,,0.1,,,,0.1,,0.1,,,,,0.2,,,,,,,,0.1,0.1,,,,,,,,,,,0.1,0.1,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4600162 36.7189864, -4.461484314591889 36.719202422426555, -4.4604996 36.720592, -4.460302933642414 36.72025629943335, -4.4600162 36.7189864))",18.0,43.35,19.09,12764.0,92.17,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
57,Malaga_hdbscan_5_5,57,19,-4.462956932317361,36.71679314514862,-4.4629548,36.7170072,4.377511257033567e-06,4340365.765929613,0.0007761025085683,0.0017200147929393,0.0005056421819784,0.0007099799831049,Yes,0.053,0.053,,0.053,,,0.526,0.053,,,,,0.105,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4639776 36.7154087, -4.463683633723888 36.71765588237014, -4.4620296 36.717643, -4.4623569 36.7160382, -4.4639776 36.7154087))",45.0,43.35,19.09,12764.0,92.17,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
58,Malaga_hdbscan_5_5,58,5,-4.46496608,36.71552584,-4.464905,36.7153386,7.075546499982481e-07,7066591.958673977,0.0004265852924086,0.0005335121085807,0.000298062123726,0.0003152223507296,Yes,0.2,0.2,,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.464905 36.7151866, -4.4652459 36.7153386, -4.4653351 36.7157293, -4.4648354 36.7160431, -4.464509 36.7153316, -4.464905 36.7151866))",6.0,43.35,19.09,12764.0,92.17,263.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
59,Malaga_hdbscan_5_5,59,5,-4.461443516889622,36.695203429282685,-4.461495257162769,36.694839228751086,2.6041383335264062e-06,1920020.8896849295,0.0007861993009086,0.0010495304170113,0.0005758722541674,0.0005871919162653,Yes,,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4616961 36.6945443, -4.462232270293653 36.69579293874205, -4.4613283302189 36.69601835987839, -4.460465626772787 36.694822319041904, -4.4616961 36.6945443))",22.0,43.35,19.09,12764.0,92.17,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
60,Malaga_hdbscan_5_5,60,12,-4.460298056439936,36.69064557789434,-4.460407039400507,36.69097763731389,9.432358652644766e-06,1272216.2549062197,0.0011533745527652,0.0023150074967837,0.0007670541725067,0.0010190811186271,Yes,0.083,,,,,,0.083,,,,,,,,,,,,,0.083,,0.083,,,0.083,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4590472 36.6886976, -4.459920876631402 36.6894143185133, -4.462005558909344 36.69150934316669, -4.460389778801014 36.691885975360016, -4.459779202008927 36.691436023064185, -4.4590472 36.6886976))",54.0,43.35,19.09,12764.0,92.17,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Malaga_hdbscan_5_5,61,5,-4.45522292,36.71689554999999,-4.4554818,36.7170154,3.049546125017042e-06,1639588.2518327406,0.0009497269596454,0.0014224002679963,0.000904281910468,0.0004762871738789,Yes,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4539321 36.71629805, -4.4554818 36.7163814, -4.456581 36.7170154, -4.4555383 36.7173336, -4.4545814 36.7174493, -4.4539321 36.71629805))",27.0,43.35,19.09,12764.0,92.17,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
62,Malaga_hdbscan_5_5,62,7,-4.45505190458183,36.723540726372434,-4.455164451504229,36.72356890139041,3.534174340481379e-06,1980660.63686223,0.0008468894108429,0.0012072934151936,0.0006855269052778,0.0006100261926977,Yes,,,,,,0.143,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.454282616372401 36.72264895271376, -4.455551051441113 36.722884135643014, -4.4561157 36.7241116, -4.4555413 36.7244385, -4.454567411304919 36.7239161656546, -4.454140801450147 36.72321682920519, -4.454282616372401 36.72264895271376))",32.0,43.35,19.09,12764.0,92.17,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
63,Malaga_hdbscan_5_5,63,31,-4.449659186793402,36.72163333085664,-4.449619365260358,36.7222763,2.3220152066863616e-05,1335047.2430470702,0.0016550403794567,0.0033904523796198,0.0011622503702859,0.0013788156421794,Yes,0.032,0.065,0.032,0.097,0.032,,0.032,0.129,,,0.032,0.032,0.065,0.032,,,,,,,,0.065,,,0.032,,,,,0.032,,,,,,,,,,,0.032,0.032,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.032,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.44987948256064 36.7183120268218, -4.451223801503146 36.71866627646057, -4.4527942 36.7229244, -4.449619365260358 36.723175089581886, -4.4484927 36.7227332, -4.4480194 36.7224053, -4.448231610427219 36.72031318448596, -4.44987948256064 36.7183120268218))",233.0,43.35,19.09,12764.0,92.17,652.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,15.0
64,Malaga_hdbscan_5_5,64,38,-4.458665901738476,36.68636201816005,-4.4588227499999995,36.686671649999994,1.4497922271632349e-05,2621065.231833493,0.0010601590593474,0.0033465308974159,0.0009367121029418,0.0008938146995508,Yes,,0.053,,0.026,,,,,,,0.053,,,,,,,0.026,,0.026,,0.053,,,,,,,,0.026,,,,,,0.079,,0.026,,,,0.053,,0.053,0.026,,,,,,,0.026,,,,,,,0.026,,0.026,,,,,,,,0.026,0.053,,0.053,,0.026,,,,,,,,,0.026,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,0.026,0.026,0.026,0.026,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.45788695360264 36.68403471851045, -4.459475614459894 36.686143142195064, -4.4602189 36.6872033, -4.4601457 36.6874134, -4.457166763890086 36.68653594298329, -4.4559279 36.6844378, -4.45788695360264 36.68403471851045))",99.0,43.35,19.09,12764.0,92.17,528.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
65,Malaga_hdbscan_5_5,65,7,-4.455678057142857,36.6832208,-4.4558716,36.6833255,8.745007500006634e-07,8004567.177323393,0.0004644372032316,0.0010818571210686,0.0004939052160576,0.0002263149449006,Yes,,,,0.143,,,0.286,,,0.143,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4559568 36.6828947, -4.4561518 36.6834748, -4.4557539 36.6833255, -4.4546443 36.6829018, -4.4559568 36.6828947))",6.0,43.35,19.09,12764.0,92.17,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
66,Malaga_hdbscan_5_5,66,7,-4.453567502602975,36.68241021002006,-4.453692918220828,36.6823616,7.683467156711643e-07,9110470.386907788,0.0004333016253899,0.0006971238536574,0.0004028074992328,0.0002171462905418,Yes,,0.143,0.143,,,,0.143,0.143,,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.453692918220828 36.68204797014042, -4.454096 36.6826889, -4.45393 36.6826323, -4.4532056 36.6823434, -4.4528972 36.6822187, -4.453692918220828 36.68204797014042))",4.0,43.35,19.09,12764.0,92.17,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
67,Malaga_hdbscan_5_5,67,12,-4.450749837673553,36.71586846157769,-4.450843703103333,36.71585025,5.485355609211821e-06,2187643.036277871,0.0008133629198735,0.0017535166248455,0.0006528898020667,0.0006571927167553,Yes,,0.083,,,0.083,,,0.333,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4494819 36.7146572, -4.451989429834803 36.715280729424244, -4.451507515333923 36.71684475347716, -4.450184068070787 36.716676804711064, -4.449995652258035 36.716274115073865, -4.4494819 36.7146572))",51.0,43.35,19.09,12764.0,92.17,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
68,Malaga_hdbscan_5_5,68,12,-4.399138678117558,36.72620874231075,-4.399221637165117,36.726713509431235,3.4448887406744666e-06,3483421.6438730466,0.0009640308056487,0.0016929746559259,0.000430464834459,0.0009616950252386,Yes,0.083,0.083,,,0.083,,,0.083,0.083,,,,,,,,,0.083,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.398546 36.7246229, -4.399381344477674 36.72519639702151, -4.399653111823851 36.726739618862474, -4.398929851256611 36.727734499629285, -4.3985585 36.7271271, -4.398546 36.7246229))",34.0,43.35,19.09,12764.0,92.17,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
69,Malaga_hdbscan_5_5,69,9,-4.451020828776453,36.70989250290826,-4.4510594,36.709928644834704,2.4085664376730636e-06,3736662.5471602,0.0005975856979674,0.0011882676499272,0.0004187234939863,0.000527746549812,Yes,,0.111,,,,,,0.222,,,,,,,,,,,,,,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4509475 36.7087065, -4.451403861950098 36.70955794343486, -4.451414725221268 36.709595745367004, -4.451431814056638 36.709928644834704, -4.4512241 36.7105382, -4.450116879057638 36.710476236013825, -4.4509475 36.7087065))",20.0,43.35,19.09,12764.0,92.17,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
70,Malaga_hdbscan_5_5,70,13,-4.453480501076349,36.71147160714453,-4.453466398464055,36.7115682,8.95069975344798e-06,1452400.410927889,0.0012735119391539,0.0020983485321846,0.0009228885147122,0.0010056912028726,Yes,,0.154,,,0.231,,,0.077,0.077,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4548628 36.7098929, -4.454618210397022 36.71087143226071, -4.453746954907289 36.712326313256334, -4.452844464270804 36.712846731348904, -4.4518326 36.712709, -4.452755180844708 36.71051053867224, -4.4546628 36.7099051, -4.4548628 36.7098929))",70.0,43.35,19.09,12764.0,92.17,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
