param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_wholesale,shop_rel_convenience,amenity_rel_restaurant,amenity_rel_cafe,amenity_rel_clinic,amenity_rel_community_centre,amenity_rel_school,shop_rel_greengrocer,shop_rel_car_repair,shop_rel_butcher,shop_rel_printing,shop_rel_optician,shop_rel_supermarket,amenity_rel_charging_station,amenity_rel_bank,amenity_rel_pharmacy,amenity_rel_fast_food,amenity_rel_bar,shop_rel_gift,shop_rel_ticket,amenity_rel_taxi,amenity_rel_cinema,shop_rel_bakery,amenity_rel_library,amenity_rel_post_box,amenity_rel_pub,amenity_rel_college,shop_rel_hairdresser,shop_rel_kiosk,amenity_rel_atm,amenity_rel_post_office,amenity_rel_university,shop_rel_clothes,shop_rel_shoes,shop_rel_beauty,shop_rel_jewelry,shop_rel_mall,shop_rel_tobacco,shop_rel_hardware,shop_rel_vacant,shop_rel_copyshop,amenity_rel_conference_centre,shop_rel_cosmetics,shop_rel_copyshop;books,shop_rel_newsagent,shop_rel_stationery,shop_rel_variety_store,amenity_rel_research_institute,amenity_rel_theatre,shop_rel_electronics,shop_rel_sports,shop_rel_doityourself,shop_rel_interior_decoration,shop_rel_car_parts,shop_rel_erotic,shop_rel_car,shop_rel_mobile_phone,shop_rel_books,shop_rel_bicycle,shop_rel_toys,shop_rel_computer,shop_rel_coffee,shop_rel_department_store,shop_rel_food,shop_rel_seafood,shop_rel_furniture,shop_rel_merchandise,amenity_rel_arts_centre,shop_rel_antiques,shop_rel_deli,amenity_rel_events_venue,shop_rel_confectionery,shop_rel_rental,shop_rel_tattoo,shop_rel_laundry,shop_rel_kitchen,shop_rel_massage,shop_rel_pet,shop_rel_lighting,shop_rel_lottery,shop_rel_haberdashery,shop_rel_houseware,amenity_rel_dentist,shop_rel_bag,shop_rel_herbalist,shop_rel_fashion_accessories,shop_rel_perfumery,shop_rel_mobile_phone_accessories,shop_rel_bed,shop_rel_yes,shop_rel_tea,shop_rel_shoe_repair,shop_rel_nutrition_supplements,shop_rel_tailor,shop_rel_video_games,shop_rel_party,amenity_rel_car_rental,amenity_rel_shelter,shop_rel_florist,shop_rel_tyres,shop_rel_baby_goods,shop_rel_chemist,shop_rel_pet_grooming,shop_rel_grocery,amenity_rel_doctors,amenity_rel_language_school,shop_rel_travel_agency,shop_rel_farm,shop_rel_alcohol,amenity_rel_coworking_space,shop_rel_general,shop_rel_frozen_food,shop_rel_nuts,shop_rel_photo,shop_rel_medical,shop_rel_motorcycle_repair,shop_rel_appliance,amenity_rel_hospital,amenity_rel_veterinary,shop_rel_money_lender,shop_rel_sewing,shop_rel_hearing_aids,amenity_rel_parcel_locker,shop_rel_music,shop_rel_skate,shop_rel_model,shop_rel_pastry,shop_rel_motorcycle,shop_rel_funeral_directors,amenity_rel_funeral_home,shop_rel_medical_supply,shop_rel_galician,shop_rel_car;car_repair,shop_rel_charity,shop_rel_wine,shop_rel_storage_rental,shop_rel_outpost,shop_rel_beverages,shop_rel_games,shop_rel_telecommunication,amenity_rel_money_transfer,shop_rel_fabric,shop_rel_curtain,shop_rel_estate_agent,shop_rel_craft,shop_rel_cannabis,shop_rel_locksmith,shop_rel_dairy,shop_rel_art,shop_rel_health_food,shop_rel_outdoor,shop_rel_fishing,amenity_rel_surf_school,shop_rel_pasta,shop_rel_leather,shop_rel_chocolate,shop_rel_bathroom_furnishing,amenity_rel_social_centre,shop_rel_printer_ink,shop_rel_dry_cleaning,shop_rel_orthopedics,shop_rel_watches,shop_rel_printshop,amenity_rel_bicycle_rental,shop_rel_paint,shop_rel_video,amenity_rel_aparthotel,shop_rel_pawnbroker,shop_rel_confectionery;ice_cream,shop_rel_repair,shop_rel_hvac,shop_rel_e-cigarette,shop_rel_boutique,shop_rel_pyrotechnics,shop_rel_hairdresser_supply,amenity_rel_bureau_de_change,amenity_rel_freeshop,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_vacuum_cleaner,shop_rel_trade,shop_rel_mobility_scooter,amenity_rel_parking_entrance,shop_rel_tableware,shop_rel_second_hand,shop_rel_psychic,shop_rel_frame,shop_rel_religion,shop_rel_carpet,amenity_rel_clock,shop_rel_delivery,shop_rel_hookah,shop_rel_household_linen,shop_rel_camera,shop_rel_charcutier;cheese;wine;butcher,shop_rel_electric_scooter,shop_rel_tool_hire,shop_rel_garden_centre,shop_rel_collector,shop_rel_anime,shop_rel_knives,shop_rel_dog_wash,shop_rel_training_centre,shop_rel_household_supply_store,shop_rel_lawyer,shop_rel_bookmaker,shop_rel_doors,shop_rel_military_surplus,shop_rel_bus_tickets,shop_rel_agrarian,shop_rel_yoga,shop_rel_electrical,shop_rel_pottery,shop_rel_greengrocer;health_food,shop_rel_surf;skate;snowboard,shop_rel_catalogue,shop_rel_gold_buyer,amenity_rel_marketplace,shop_rel_accessories,shop_rel_candles,amenity_rel_office,shop_rel_wool,shop_rel_bicycle_repair,shop_rel_weapons,shop_rel_hifi
Barcelona_hdbscan_5_5,0,10,2.158025392044175,41.33095838081924,2.1589318572401193,41.33094671973859,3.339376374692701e-05,299457.1104887878,0.0019952586100464727,0.007492844523940939,0.002556694569403014,0.0010868196031670766,Yes,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,1,8,2.08961359437214,41.42780014454599,2.0890977499999996,41.42811948658894,6.238126093692175e-06,1282436.4047545278,0.0014203231835120576,0.0028541518890891973,0.0014316809562625109,0.0005926833587411259,Yes,,0.125,0.375,0.125,0.125,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,2,38,2.1155643919810436,41.330638903667996,2.11496875,41.330726,6.613594830001846e-05,574574.0550603006,0.002399973395413542,0.00588296413931491,0.0017399263575155958,0.0021694030789140865,Yes,,,0.421,,,,,0.053,0.053,0.053,0.026,0.026,0.026,0.132,0.079,0.026,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,3,8,2.12739802659271,41.33936831796187,2.1278073500000003,41.3396852,2.9248658859401287e-05,273516.81451297004,0.0027400948278871393,0.004535829905527471,0.002591572308002809,0.001403305641651926,Yes,0.25,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,4,23,2.120098543812796,41.42261679775783,2.1195417,41.4222615,5.693349196691032e-05,403980.13902550674,0.0021447041249951365,0.005810738379100244,0.0016504302375740226,0.0019820690562750883,Yes,,,,0.087,,,,,,,,,,,,,,,0.174,0.087,0.043,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,5,7,2.1011960621847825,41.41904383877266,2.1013888560665888,41.4195842,7.862409238099319e-06,890312.3442213751,0.0011475066655302583,0.002776093757664437,0.0006372535211219675,0.001212012789496279,No,,,0.286,,,,0.286,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,6,14,2.1042725393105184,41.41390647755838,2.10442005,41.4138192,7.604934480006377e-06,1840910.0087326802,0.001072429102651772,0.002071602773184855,0.0008992764746972855,0.0008602235334669457,Yes,,,0.143,0.143,0.071,0.143,,,,,,,0.143,,,0.071,,0.071,,,,,0.071,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,7,7,2.1847884394690835,41.463679735470144,2.1844124,41.46334948788429,7.788765174691726e-06,898730.3947415587,0.0013339822178204542,0.0020416122125855095,0.001221960859049506,0.000758137220943291,No,,,,,,0.143,0.143,,,,,,,,,0.143,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,8,5,2.1110383542674187,41.4081611370825,2.1108065,41.4086807,7.605126694748468e-06,657451.2431795023,0.0013523118434258332,0.002399865294634662,0.0009583972942001448,0.0011288008929550405,No,,,0.2,,,,0.2,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,9,10,2.1736915059277275,41.46013601749471,2.17326395,41.46004943222362,3.991397511156352e-06,2505388.1433881265,0.0009228122990890703,0.002481159990655676,0.0010780579047130695,0.00029421806641453664,Yes,,0.1,0.1,,,,0.1,,,,,,0.1,,,0.2,,,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,10,20,2.1790969816253094,41.4607952927898,2.1791929056460093,41.460994299999996,1.1784421100015183e-05,1697155.9171433742,0.0014918118096696879,0.002441316422032905,0.0014062341472169337,0.000779893856931928,Yes,,0.05,0.05,,0.05,0.1,0.15,,,,,,0.1,,,0.1,,,,,,,,0.05,,0.05,,0.15,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,11,9,2.1061267542995283,41.39118801311267,2.1055894044470236,41.39271958948553,2.7981601328005665e-05,321639.9195492883,0.0027556272547678805,0.006280611286551723,0.0011174952258095768,0.0029048673025843315,No,,,,,,,0.444,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,12,12,2.108492202961368,41.3807993828856,2.1085648411704336,41.3814107,1.7907465963087908e-05,670111.5626708558,0.0019141950463692561,0.003210086529547618,0.0010023844602778356,0.0017790930865961734,No,,,0.083,0.167,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,13,38,2.1830139159257294,41.375399334031414,2.18299775,41.375334949999996,6.225727340005245e-06,6103704.503057788,0.0006500715316379101,0.0018160926503280664,0.0005134350562564368,0.00059812752866195,Yes,,,0.368,0.053,,,,,,,,,,,,,0.105,0.053,0.026,0.026,,,,,,,,,,0.026,,,0.211,0.053,0.026,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,14,21,2.1915808809873507,41.450864800345926,2.1914562,41.450855571382775,2.2533487530089452e-05,931946.2853656473,0.0015583810946465635,0.00328125475948244,0.001183496737195414,0.0012406853564766685,Yes,,,,,0.048,0.048,0.143,,,,,,0.095,,,0.286,,,,,,,,0.048,0.048,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,15,18,2.2001631673880024,41.44687186428843,2.2003161999999996,41.44712155,1.1731728297653012e-05,1534300.7904130362,0.0011212991146340107,0.003105144467356239,0.0008825924261210086,0.0008997323352743906,Yes,,,0.167,,,0.056,0.111,,,0.056,,,0.056,,0.056,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,0.056,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,16,18,2.181248846535354,41.37163354275157,2.1815191499999997,41.371615750000004,9.415649240011808e-06,1911710.9761809083,0.0009426918914625551,0.003210475262464729,0.0010145941172674318,0.0005934325471370368,Yes,,,0.167,,,,,,,,,,,0.056,,0.056,,,,,0.111,,,,0.056,,,,,0.111,,,,,,,,,,,0.056,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,17,6,2.1434552939418645,41.43669284292876,2.1432242533897066,41.436422695524755,7.164854487523185e-06,837421.0544608196,0.001486693202303118,0.002582520088852594,0.0006206981349168799,0.0015836084988268728,No,,,,,0.167,,0.333,,,,,,,0.167,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,18,31,2.2049561810966725,41.436037178275654,2.20494,41.435976,1.896842943616299e-05,1634294.5052108017,0.0014644307377668314,0.0032908304209242705,0.0009036147719946858,0.001390515714493071,Yes,,,0.097,,0.032,0.097,0.032,,,,,,0.161,,0.065,0.194,,0.032,,,0.032,,,0.032,,,,,,,,,,,0.032,,,,0.032,,0.032,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,19,18,2.156266658933591,41.436814860800744,2.15656925,41.4371418,1.5154601672126432e-05,1187758.0413813882,0.0014865975692430345,0.0030621634056602954,0.001409735755606154,0.0008635051890535868,Yes,,,0.222,0.167,,,0.111,0.056,0.056,,,,0.056,,,0.056,,0.056,,,,,0.056,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,20,40,2.1492096092248807,41.43257718638897,2.148916095623122,41.432780271599825,3.7352323742132465e-05,1070883.8431618386,0.0022114334150269014,0.004147381123597305,0.0016930013652012835,0.0016809628360386689,Yes,,,0.1,0.05,,0.1,0.05,,,,,,0.025,0.025,,0.05,,,,,0.025,,,0.025,0.075,,0.025,,,,,,,,,,,,,,,,,0.025,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,21,7,2.1148658335486323,41.3944512825138,2.114859240381198,41.3946640277124,4.136236819331095e-06,1692359.5784663092,0.0009125093599187094,0.0013888715931805527,0.0007681426455830844,0.0006177069908887107,No,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,0.286,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,22,12,2.1433386235982077,41.35364075326815,2.14349655,41.35378265,6.964449873864915e-06,1723036.308299339,0.0011032448455788907,0.0016973283600031695,0.0008965207563149625,0.0007480212247757967,Yes,,,0.167,,,0.083,0.167,,,,,,0.083,0.083,,0.167,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,23,5,2.1691305572220205,41.367564762235624,2.1693303,41.3675847,1.320168659307578e-06,3787394.864094468,0.0004964899589316443,0.000944192719822344,0.00045579070364597566,0.0003300331012692561,Yes,,,,0.2,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,24,12,2.161155454095765,41.43536424251865,2.1610063315384984,41.43554565,8.468316210482624e-06,1417046.7542468042,0.001124073902622214,0.0018693343887522791,0.0008785394118388941,0.000787350115275588,Yes,,,,0.167,,0.083,0.083,,,,,,0.083,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,25,29,2.1854644794516287,41.4496432987677,2.185466675093549,41.4495767,6.300556809405885e-05,460276.7799300991,0.0028090284837131254,0.005873474257894348,0.0016565428778776217,0.0026995506901168072,Yes,,,,,0.034,0.138,0.069,,,,,,0.069,,,0.172,,,,,0.034,,,,0.034,,0.034,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,26,6,2.2093948622388973,41.41232103052928,2.209410914514489,41.41244114616249,1.862694008171815e-06,3221140.978430935,0.0005253763412451485,0.0008830842200110507,0.0004340094188824175,0.0004179948952296591,No,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,27,49,2.113106867191053,41.38736093447484,2.113051,41.3870529,1.6079718056216273e-05,3047317.1126938416,0.0012582740715889717,0.003508842158305214,0.0007162922745684353,0.001279955383320001,Yes,,,0.224,,,,0.02,,,,,,0.061,,0.041,0.02,0.082,0.02,,,,,0.041,0.041,,,,,0.02,,,0.122,,,,,,,,,0.061,,,,,0.02,0.02,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,28,5,2.119340462235973,41.40422452053882,2.119147435511308,41.404269295868126,2.3024746739547983e-06,2171576.5461219396,0.0006956705230812722,0.001109500699905588,0.0006401636142257693,0.00041829644215683097,No,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,29,10,2.1314540201818657,41.41598933759852,2.13142875,41.41611777474358,3.3820017071161925e-06,2956828.785437523,0.0005769745119458286,0.0015224004326275518,0.000540509578387264,0.0004689765440495977,Yes,,,0.2,,,,0.1,,,,,,,,,,,0.2,,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,30,5,2.165719361622842,41.43304414431194,2.165669106625416,41.43289618448629,4.49920459426204e-06,1111307.542310176,0.0008821858577414733,0.0016964087931110536,0.000711564376410912,0.0007720119367476453,No,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,31,12,2.1643357513021226,41.44271907577715,2.1645395499999998,41.44295590023333,1.3683422732355346e-05,876973.5639040967,0.0014085577006465691,0.0026693318052040784,0.0012532756951195401,0.0009333579033996775,Yes,,,0.083,,,0.083,0.083,,,,,,0.083,,,0.167,,,,,0.083,,,0.083,,0.083,,0.083,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
