Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_cafe,amenity_rel_school,amenity_rel_doctors,shop_rel_supermarket,shop_rel_convenience,shop_rel_sports,shop_rel_bakery,shop_rel_greengrocer,shop_rel_variety_store,shop_rel_clothes,shop_rel_laundry,amenity_rel_restaurant,amenity_rel_bar,amenity_rel_bank,amenity_rel_pharmacy,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,shop_rel_butcher,amenity_rel_pub,amenity_rel_clinic,amenity_rel_community_centre,shop_rel_car_repair,shop_rel_hardware,amenity_rel_post_box,shop_rel_florist,shop_rel_department_store,amenity_rel_fast_food,shop_rel_car,shop_rel_bicycle,shop_rel_garden_centre,shop_rel_furniture,amenity_rel_college,amenity_rel_events_venue,shop_rel_newsagent,amenity_rel_library,shop_rel_agrarian,shop_rel_charity,amenity_rel_atm,shop_rel_confectionery,shop_rel_stationery,shop_rel_seafood,shop_rel_beauty,shop_rel_optician,shop_rel_funeral_directors,shop_rel_shoes,shop_rel_tobacco,shop_rel_doityourself,shop_rel_books,shop_rel_hairdresser,shop_rel_curtain,amenity_rel_theatre,shop_rel_medical_supply,shop_rel_electronics,shop_rel_toys,shop_rel_video_games,shop_rel_interior_decoration,shop_rel_mall,amenity_rel_charging_station,amenity_rel_cinema,shop_rel_outdoor,shop_rel_pet,shop_rel_lottery,shop_rel_boutique,amenity_rel_biergarten,shop_rel_pastry,shop_rel_telecommunication,amenity_rel_parcel_locker,shop_rel_jewelry,amenity_rel_university,shop_rel_appliance,shop_rel_health_food,shop_rel_bookmaker,shop_rel_craft,shop_rel_computer,shop_rel_art,shop_rel_antiques,shop_rel_perfumery,shop_rel_copyshop,shop_rel_cosmetics,shop_rel_car_parts,amenity_rel_car_rental,shop_rel_yes,shop_rel_lighting,shop_rel_doors,shop_rel_second_hand,shop_rel_dry_cleaning,shop_rel_tyres,shop_rel_mobile_phone,shop_rel_chemist,shop_rel_gun,shop_rel_frame,shop_rel_alcohol,shop_rel_photo,shop_rel_pawnbroker,shop_rel_kiosk,shop_rel_musical_instrument,amenity_rel_hospital,shop_rel_motorcycle,shop_rel_printing,shop_rel_bathroom_furnishing,shop_rel_nutrition_supplements,amenity_rel_taxi,amenity_rel_language_school,shop_rel_car;car_repair,shop_rel_herbalist,shop_rel_vacant,amenity_rel_arts_centre,shop_rel_deli,shop_rel_pet_grooming,shop_rel_electrical,shop_rel_travel_agency,amenity_rel_bureau_de_change,shop_rel_cannabis,shop_rel_watches,shop_rel_houseware,amenity_rel_music_venue,shop_rel_nuts,shop_rel_grocery,shop_rel_bag,shop_rel_fashion_accessories,shop_rel_gift,shop_rel_fabric,shop_rel_tattoo,shop_rel_wine,shop_rel_bed,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Mercadona,has_McDonald's,has_Burger King,has_Dia,has_Consum,has_Spar,has_Lidl,has_ALDI,has_Carrefour,has_Decathlon,has_Telepizza,has_KFC,has_Foster's Hollywood,has_Covirán,has_Carrefour Express,has_Amazon Hub,has_Popeyes,has_Pizza Hut,has_Orange,has_Zara,has_Bershka,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
10,Murcia_hdbscan_5_5,10,6,-1.2177713253510671,37.897612649167456,-1.2174081156034546,37.89765413209262,2.72448960325586e-05,220224.7346743328,0.0041222821819397,0.0053383610530275,0.0040949725712208,0.0008921605274719,No,0.167,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.222926675643825 37.89622684178855, -1.222014502138415 37.898185580275154, -1.220413313751768 37.89903073446559, -1.213660678767818 37.89779377101002, -1.213209864349434 37.897514493175215, -1.214402917455141 37.89692447429025, -1.222926675643825 37.89622684178855))",83.0,41.81,16.76,13017.0,96.18,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urban
11,Murcia_hdbscan_5_5,11,6,-1.0369467408569977,37.991537718271296,-1.0369939077248145,37.99061010911869,8.43974376519872e-05,71092.20572241776,0.0042716929800128,0.0062699286927908,0.0037844371433829,0.0029996123718636,Yes,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.040440038940239 37.98788413034742, -1.042515707186769 37.989107982874444, -1.03257688356535 37.99603397816851, -1.03216 37.99498, -1.037586478085418 37.98992194001544, -1.040440038940239 37.98788413034742))",108.0,41.81,16.76,13017.0,96.18,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Mixed
12,Murcia_hdbscan_5_5,12,10,-1.0832920314586685,38.05002707088738,-1.0822174643302012,38.0502498328284,0.0002494008515436,40096.09405142007,0.0059105431545209,0.0125045758655574,0.0056916711700933,0.0041350262047703,Yes,,0.2,,,,,,,,,,0.2,,0.1,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.091318 38.0417025, -1.094338566666667 38.04416716666667, -1.081325739932403 38.054699969540295, -1.079548260315538 38.05542003838003, -1.0761574 38.0532468, -1.0763453 38.0519943, -1.091318 38.0417025))",436.0,41.81,16.76,13017.0,96.18,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Mixed
13,Murcia_hdbscan_5_5,13,7,-1.076798555461065,38.03693402565034,-1.0769051608782187,38.037116255788135,3.659973344359516e-06,1912582.2352744425,0.0008885432546046,0.0016352221597809,0.0006809054536495,0.0006966832577962,No,,0.143,,,,,,,,,,,,0.143,0.143,,,,,,0.143,,,,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.0758569 38.03559715, -1.0774976 38.0363866, -1.077507906127219 38.037458845566945, -1.0772924 38.037578, -1.076905160878219 38.03767242819725, -1.0757443 38.0367289, -1.0758569 38.03559715))",12.0,41.81,16.76,13017.0,96.18,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Local
14,Murcia_hdbscan_5_5,14,14,-1.2183146499945483,37.98791555700704,-1.2176122,37.98633528860109,9.797243286064376e-05,142897.33949868975,0.0037046514075813,0.0087371646142267,0.0018641789298932,0.0039690616511055,Yes,,0.071,,0.071,,,0.071,,,,,,,,0.071,,,,0.071,,,,,0.071,,,,,,,,,0.071,,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.224298960927846 37.984339985993344, -1.218437839201361 37.996651853128135, -1.216811479562121 37.98913709242899, -1.2163414 37.9853261, -1.217268121163602 37.98481808934594, -1.2190163 37.9844766, -1.224298960927846 37.984339985993344))",257.0,41.81,16.76,13017.0,96.18,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Local
15,Murcia_hdbscan_5_5,15,25,-1.0538146568718012,38.02186857059963,-1.053772505870922,38.023674997342525,0.0004375758708408,57132.94920024155,0.0075288495663574,0.0144909846849705,0.0055609643416564,0.0058497485111556,Yes,0.08,0.08,,0.12,,,,,0.04,,,0.12,,,,,,,,,0.04,,,,,,,,,,0.04,,,,,,0.04,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.0577224 38.0110632, -1.065356705185004 38.023674997342525, -1.0628206 38.0321333, -1.062094600202595 38.03376105459495, -1.048037838627758 38.02896075613864, -1.0467151 38.0261197, -1.0465195 38.0256387, -1.046078413088699 38.02453799168062, -1.0490659 38.0189398, -1.055623127926532 38.01282504801184, -1.0577224 38.0110632))",1350.0,41.81,16.76,13017.0,96.18,746.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,Local
16,Murcia_hdbscan_5_5,16,50,-1.0355015090923865,38.0146371134791,-1.03626225,38.01464015,8.461320026003711e-05,590924.3456852802,0.0026775842416136,0.0058402904839352,0.0023059383862638,0.0018396867760857,Yes,0.02,0.04,,0.06,0.02,,0.04,,,0.06,,0.12,0.04,0.06,0.04,0.02,0.02,,,,,,,0.02,,,0.02,0.02,,0.02,,0.02,,,,,,,,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.0321853 38.0118191, -1.037075758791978 38.01327381822988, -1.0404114 38.014517, -1.037767 38.0200201, -1.0367194 38.0202369, -1.033194193461775 38.01745747490902, -1.0303597 38.0142194, -1.0321853 38.0118191))",241.0,41.81,16.76,13017.0,96.18,355.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,Primary
17,Murcia_hdbscan_5_5,17,12,-1.194393325402583,37.93276889979503,-1.1945714761357782,37.93267448657467,2.0263977891101e-05,592183.8280957583,0.0017994534349211,0.0029917446155767,0.0014980137951557,0.0012645411823194,Yes,,0.25,,0.083,0.083,,,0.083,,,,,,,,,,,0.083,,,0.083,,,,0.167,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.195918904119574 37.93064869739408, -1.19638037692427 37.93145371615616, -1.19620785 37.93229205, -1.195354716290723 37.93474356607498, -1.192662517414363 37.934417666513724, -1.191431749881443 37.93234509998685, -1.193966610150285 37.93132202135727, -1.195918904119574 37.93064869739408))",66.0,41.81,16.76,13017.0,96.18,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Local
18,Murcia_hdbscan_5_5,18,53,-1.2092980415359214,37.92905209397267,-1.2088273,37.93033775662854,0.0002946816306535,179855.11985413282,0.00497690173078,0.0129684915871748,0.0039651089461172,0.004003102414554,Yes,0.075,0.17,,0.038,0.019,,,,,,,,0.019,,0.057,0.019,0.019,,,,0.019,,,,0.019,,,0.019,,,,,,,,0.038,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.207087539233006 37.91627338301986, -1.218533165448567 37.928225718814865, -1.218297079893598 37.92865779288769, -1.216714074181632 37.9299706572763, -1.213548567180516 37.93239207500846, -1.2052997 37.9338889, -1.2042992 37.9331918, -1.202216455631633 37.93033775662854, -1.201804639627507 37.92973076758109, -1.205887183452092 37.91779215201413, -1.207087539233006 37.91627338301986))",854.0,41.81,16.76,13017.0,96.18,616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,Urban
19,Murcia_hdbscan_5_5,19,36,-1.071455229889526,38.00573944139064,-1.07074005,38.005656,0.0002647278154059,135988.7322183854,0.0022857982798822,0.0163649149672228,0.0028912150978456,0.002464391375215,Yes,0.028,0.056,,0.028,,,0.083,,,,,0.083,0.056,0.083,0.028,0.056,,0.028,,,0.056,,,0.028,,,,0.028,,,,,,,,,,,,,,0.028,,0.028,,,,,,0.028,,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-1.07012326857378 38.00062298524529, -1.080352 38.0095679, -1.0839497 38.0163082, -1.069777963934613 38.00704066474786, -1.067072161531706 38.002696193194055, -1.07012326857378 38.00062298524529))",387.0,41.81,16.76,13017.0,96.18,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,Local
