param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_gift,shop_rel_clothes,shop_rel_convenience,shop_rel_confectionery,shop_rel_optician,shop_rel_deli,shop_rel_fashion_accessories,shop_rel_books,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_car_rental,amenity_rel_cafe,amenity_rel_post_box,amenity_rel_bar,amenity_rel_atm,amenity_rel_pharmacy,amenity_rel_pub,amenity_rel_college,shop_rel_doors,amenity_rel_hospital,shop_rel_supermarket,shop_rel_hairdresser,shop_rel_bicycle,shop_rel_chemist,shop_rel_motorcycle,shop_rel_car_repair,shop_rel_florist,shop_rel_herbalist,shop_rel_car,shop_rel_variety_store,amenity_rel_community_centre,amenity_rel_school,amenity_rel_bank,amenity_rel_clinic,amenity_rel_veterinary,amenity_rel_dentist,amenity_rel_library,amenity_rel_charging_station,shop_rel_car_parts,amenity_rel_post_office,shop_rel_bakery,shop_rel_kiosk,shop_rel_hardware,shop_rel_seafood,shop_rel_sports,shop_rel_mall,amenity_rel_cinema,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_paint,amenity_rel_language_school,shop_rel_butcher,shop_rel_wholesale,shop_rel_doityourself,amenity_rel_theatre,shop_rel_computer,shop_rel_laundry,shop_rel_ticket,amenity_rel_university,amenity_rel_events_venue,amenity_rel_doctors,amenity_rel_conference_centre,shop_rel_e-cigarette,shop_rel_pawnbroker,amenity_rel_taxi,shop_rel_lottery,shop_rel_stationery,shop_rel_shoes,shop_rel_tattoo,shop_rel_dry_cleaning,shop_rel_pet,shop_rel_furniture,shop_rel_electronics,shop_rel_vacant,shop_rel_beauty,shop_rel_sewing,shop_rel_hairdresser_supply,shop_rel_perfumery,shop_rel_toys,shop_rel_grocery,shop_rel_tobacco,shop_rel_bed,shop_rel_photo,shop_rel_musical_instrument,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_coffee,shop_rel_fuel,shop_rel_games,shop_rel_kitchen,shop_rel_baby_goods,shop_rel_tyres,shop_rel_pet_grooming,amenity_rel_marketplace,shop_rel_pastry,shop_rel_locksmith,shop_rel_department_store,shop_rel_radiotechnics,shop_rel_motorcycle_repair,shop_rel_jewelry,shop_rel_electrical,shop_rel_party,shop_rel_funeral_directors,shop_rel_tattoo;hairdresser,amenity_rel_biergarten,amenity_rel_post_depot,shop_rel_copyshop,shop_rel_watches,shop_rel_cosmetics,shop_rel_video_games,shop_rel_mobile_phone_accessories,shop_rel_yes,shop_rel_carpet,shop_rel_general,amenity_rel_arts_centre,shop_rel_estate_agent,shop_rel_telecommunication,shop_rel_fabric,shop_rel_tailor,shop_rel_storage_rental,shop_rel_antiques,shop_rel_massage,shop_rel_craft,shop_rel_newsagent,shop_rel_second_hand,shop_rel_lighting,shop_rel_hearing_aids,shop_rel_printer_ink,shop_rel_appliance,shop_rel_glaziery,shop_rel_repair,shop_rel_wine,shop_rel_boutique,shop_rel_windows,shop_rel_farm,shop_rel_medical_supply,shop_rel_fireplace,shop_rel_hifi,shop_rel_bookmaker,shop_rel_houseware,shop_rel_bag,shop_rel_video,amenity_rel_money_transfer,shop_rel_frame,shop_rel_anime,shop_rel_design,shop_rel_flooring,shop_rel_window_blind,shop_rel_psychic,shop_rel_art,shop_rel_hvac,shop_rel_household_linen,shop_rel_spices,shop_rel_health_food,shop_rel_trade,shop_rel_frozen_food,amenity_rel_laundry,shop_rel_ice_cream,shop_rel_alcohol,shop_rel_scooter,shop_rel_charity,amenity_rel_training,"shop_rel_bulk,_ecologic_food",shop_rel_tea,shop_rel_furniture;interior_decoration,shop_rel_music,shop_rel_greengrocer;seafood,shop_rel_leather,shop_rel_garden_centre,shop_rel_religion,amenity_rel_bureau_de_change,shop_rel_chocolate,shop_rel_vacuum_cleaner
Seville_hdbscan_5_5,20,20,-5.920936370671655,37.38824372174114,-5.920941729908087,37.38817135,1.2422728570684081e-05,1609952.265011829,0.0010899499846730035,0.003017751280858716,0.0009443474535382415,0.0008486022866156956,Yes,,,,,,,,,0.35,0.05,,,0.05,,,0.05,,,,,,0.05,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,21,6,-5.985655898353834,37.34938850723684,-5.9855151499999995,37.34927163547849,6.331596100852993e-07,9476283.553828835,0.0003211498565935906,0.000813374324874586,0.00030078188393428494,0.0002548353422170187,Yes,,,,,,,,,,0.167,,0.167,,0.167,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,22,7,-5.940928871428572,37.40086471428571,-5.9409995,37.4008673,5.63700999999312e-07,12417930.782468975,0.0003051406907420062,0.000598031138365228,0.00019390320644436268,0.0002879886923807433,Yes,,,0.143,,,,,,,,,,,0.143,,0.143,0.286,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,23,6,-5.920447068245411,37.4109013678762,-5.9205186723905445,37.4110077,4.010580667967429e-06,1496042.717186091,0.0009763097643251184,0.0016564601924292563,0.0010137863602879239,0.00041879255232925267,Yes,,,,,,,,,,0.167,,0.167,,,,0.167,,,,,0.167,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,24,25,-5.924749251862624,37.40998508007443,-5.9249021,37.410301,1.8554123280016853e-05,1347409.3937343555,0.0012721290801120306,0.0026799286115937243,0.0010868405339444264,0.0009860223099449476,Yes,,,,,,,,0.04,,,,0.12,0.04,,,0.12,,,,,0.12,0.04,,,,,,,,,0.04,0.04,0.24,0.04,,,0.04,,,0.04,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,25,5,-5.9412491935462795,37.39803620607405,-5.941217300000001,37.39817585,4.0243868941093756e-07,12424252.765852759,0.0003107094488720278,0.0004875661237562267,0.00016291456949895725,0.00029402082498277326,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,26,24,-5.942724836944319,37.39884669284425,-5.94251185,37.39887010970652,4.9675815310904145e-06,4831324.830763644,0.0007669543799517283,0.0014823034349961289,0.0007347958318002834,0.00045843120688533387,Yes,,,,,,,,,,0.042,,,,,,0.083,,,,,,,,,,,,,,,,,0.042,,,,,,,,0.042,,,,,,,0.042,,,,0.042,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,27,17,-5.920401176722364,37.394434870145645,-5.9202247,37.3942293,1.7588667115471055e-05,966531.453940972,0.0018015196211648606,0.002969103211641396,0.0010995301433152904,0.0016523281418729266,Yes,,,,,,,,,0.059,0.059,,,0.059,,,0.176,,,,,,,,,,,,,,,0.059,0.059,0.176,,,,0.059,,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,28,12,-6.008442179050117,37.398769596304184,-6.0084108936824085,37.39873323312176,5.307530309528265e-06,2260938.5722126123,0.0005832407373135283,0.002205104613396082,0.0006178287812490916,0.0005533833793914726,Yes,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,29,46,-6.000014193488447,37.408250944772284,-5.999981018562817,37.40824029598184,3.3507415244130276e-05,1372830.4515537985,0.002039015326030584,0.00429230998525381,0.0012424652086599989,0.0018213915651350194,Yes,,,,,,,,,0.174,0.043,,,,0.022,0.022,,0.065,,,,,,,,,,,,,,,,,0.022,,,,0.022,,,,0.087,,,,,0.022,,,,,,,,0.109,,,,0.087,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,30,13,-6.006687144079207,37.41116233617694,-6.007001918327815,37.41131002891418,5.729487843256524e-06,2268963.7111806953,0.000899133837433519,0.0017181850825238726,0.0006759546414850043,0.0006996643226544464,No,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,31,34,-6.006394723582678,37.404273317062234,-6.00635745536811,37.40346375,3.106534510289466e-05,1094467.1590605278,0.0021640160158141507,0.00452689296577826,0.0012796640923079872,0.002064602471918368,No,,,,,,,,,0.235,0.029,,0.118,,,,0.029,,,,,,,,,,,,,,,,,0.029,0.029,,,,,,,,,,,,,,,,,,,,,0.029,,,,0.088,,0.029,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,32,16,-5.9775394782195015,37.34911596827979,-5.97741375,37.34882605,4.5382459200041654e-06,3525591.226661713,0.0007430573136114495,0.0015546860221056962,0.00048436952173634316,0.0006816604482063031,Yes,,,,,,0.062,,,0.062,0.062,,0.062,,,,,,,,,0.062,,0.062,,0.062,,,,,,,,,,,,,0.062,,,,,,,,,,0.062,,,,,,,,,,,,,,,0.062,0.062,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,33,40,-5.977425758551247,37.34379175032795,-5.9772988,37.34381155,5.322426000027758e-06,7515369.87076784,0.0007870127861569412,0.002327367452200957,0.000852241875320863,0.00029988115698756395,Yes,,0.075,0.05,0.025,,,,,0.3,,,0.075,0.025,0.05,,0.025,,,,,,0.025,,,,0.025,,,,,,,,,0.05,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,34,10,-5.928524555900688,37.40631741497097,-5.9285485,37.40634625,5.433099037515761e-06,1840570.166483182,0.0007821714597091663,0.0014757996023041444,0.0006529891141579683,0.0006555082933829252,Yes,,,,,,,,,0.1,,,,,0.2,,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,35,7,-5.936155588517974,37.40519194362573,-5.9362091,37.4051832,4.1162668541240793e-07,17005700.18434717,0.0003198579641675154,0.00045292855385980753,0.00021346787920208335,0.00025098337023472675,Yes,,,,,,,,,0.429,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,36,6,-5.934082839184318,37.40656193869773,-5.934126767552954,37.40644176609317,2.320076999997148e-06,2586121.064088552,0.0006850430626884838,0.0012804853716759615,0.0006268387787751685,0.00044900056949224505,Yes,,,,,,,,,0.5,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,37,16,-5.9833236375,37.347433925000004,-5.98333135,37.347475349999996,5.576852399999069e-07,28690018.76399431,0.0003735891548023608,0.0008397253461824478,0.00010207134683030672,0.0004347165664257474,Yes,,,0.062,,,,,,,,,0.188,,0.062,,0.062,,,,,,0.125,,,,,,,,,0.062,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,0.062,,,,,,0.125,0.062,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,38,23,-5.9804214868216965,37.34756482942523,-5.9804057,37.3477463,1.6103480391444866e-06,14282626.761988034,0.0004655716728421295,0.0009092972012415865,0.0002245266674526444,0.0004751880416568613,Yes,,0.043,,,,,,,,,,0.043,,0.043,,0.043,,,,,0.043,0.087,,,,,,,,,,,,,,,,,,,0.043,0.043,,0.043,,,,0.043,,0.043,,0.043,,,,,,,,,,,,,,,,,,,,,,0.087,0.043,,0.043,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,39,12,-5.9819931166666676,37.345180625000005,-5.9819879,37.34518145,1.3316190999802687e-07,90115859.70926529,0.00027682711211595123,0.0004908620453542731,0.0003039227282093519,4.6073874104693674e-05,Yes,,0.083,,,,,0.083,,,0.25,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,0.083,,,,,,0.083,,,,,,,,,,,,,,,,,,0.083,,,,,,,,0.083,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,40,13,-5.914206007692309,37.404427861538466,-5.9142695,37.4042706,1.6824100500047536e-06,7727010.427667898,0.0004806720063261013,0.0007882528147766667,0.00033003117909000937,0.00039543025163217094,Yes,,,0.077,,,,,,,,,,,0.077,,0.077,,,,,0.077,0.077,,,0.077,0.077,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,0.077,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,41,6,-5.91587555,37.40393765833334,-5.9157896,37.4038667,7.197877349985097e-07,8335790.8286842685,0.00041328583454055813,0.0005987967010874096,0.00028988361313922825,0.00033097632646552147,No,,,,,,,,,0.167,,,0.167,,0.167,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,42,45,-5.977593485235169,37.34590006942495,-5.9774909,37.3458749,2.936902709994388e-06,15322264.454611773,0.0007585207844118039,0.0014570017204179608,0.0007890295981555249,0.00028497645521316246,Yes,,0.111,0.022,,0.022,,,,0.111,0.044,,0.022,,0.022,0.022,0.022,0.067,,,,,0.067,,,,0.022,,,,0.022,,,0.067,0.022,0.022,0.022,,,,,,,,,0.022,,,0.022,0.022,,,,,,,0.022,,,,,,,,,,,0.022,,,,,,,,0.022,,,,,,0.022,0.022,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,43,18,-5.979318583333334,37.34729544444444,-5.97931385,37.34736959999999,9.180084899994702e-07,19607661.798433244,0.0005199032060494011,0.0011202017124996976,0.0001452987544872874,0.0005746032179041277,Yes,,0.056,,,0.056,,,0.056,,,,,,0.111,,,,,,,,0.111,,,,,,0.056,,0.056,,,,,0.056,,,,,,0.056,,0.056,,,,,0.056,,,,,,,,,,,,,,,,,,,0.056,0.056,,,,,,0.056,,,,,,,,,,0.056,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,44,13,-5.982605238461537,37.34560890769231,-5.9827084,37.3455549,4.136996700046747e-07,31423762.073228396,0.00029865709927124414,0.0008008636208673514,0.00033341231239900223,0.00011376831694623987,Yes,,,,,,,,,,0.231,,,,0.077,,0.077,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,45,9,-5.981151744444444,37.34573285555555,-5.9811751,37.3457254,7.404696000469153e-08,121544490.13747181,0.0002208842065510404,0.0003979533816304978,0.00024970406533920015,3.145671138932759e-05,Yes,,,,,0.111,,,,,,,,,0.111,,,,,,,,0.111,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,0.111,,,,0.111,,,,,,,,,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,46,13,-5.976482305543012,37.42698459064762,-5.9766209344443375,37.4269602,6.358626457034653e-06,2044466.6922709206,0.0008369935127871599,0.0015221140442312916,0.0007031921176858343,0.0006464299619450984,Yes,,,,,,,,,0.538,,,,,0.154,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,47,7,-5.921636628571428,37.40346421428571,-5.9217112,37.403552,1.0133025600034852e-06,6908104.525045238,0.00035961025892681224,0.0008416729698424552,0.0003762050266022829,0.00024249208192456717,Yes,,,,,,,,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,0.143,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,48,7,-5.971616535241714,37.42706146448179,-5.971099477518129,37.4273303,5.446323585597905e-06,1285270.676628651,0.0009819941398982572,0.0019286032307962021,0.0007439028651096214,0.0008218431588503227,Yes,,,0.143,,,,,,0.143,0.143,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,49,16,-5.9684495147318595,37.42816794833446,-5.968538319193652,37.428449775,1.1560179886955786e-05,1384061.5073865757,0.0012263494648457295,0.00280096804017495,0.000675292713400846,0.001276537920087704,Yes,,,0.062,,,,,,0.188,0.25,,0.062,,,,0.062,,,,,,,,,,,,,,,,0.062,,,,,,0.062,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,50,41,-5.919484222056179,37.40252981521676,-5.9188607,37.4025776,1.586055049997329e-05,2585030.0719429026,0.00140421723301925,0.0038640696811235355,0.0014944565588979112,0.0007145697500976417,Yes,,,,,,,,,0.024,0.024,,0.024,,0.049,,0.024,0.024,,,,0.024,0.073,,,,,,,,,,,,0.024,0.024,,,,0.024,,0.024,,,,,0.024,,0.049,,,0.024,,,,,,,,,0.024,,,,,,,0.024,,,,,,,,0.073,,,,,0.024,,,,,,0.024,0.024,,,,,0.024,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,51,48,-5.925746782014811,37.40135487180064,-5.9260272,37.401285099999996,1.9681181520002022e-05,2438877.968338309,0.0015949023329130147,0.0029194259588923225,0.001399985906210857,0.0010669115474209825,Yes,,,,,,,,0.021,0.167,0.062,,,,0.062,,0.062,,,,,0.062,,,,,,,,,,0.021,,0.104,0.062,0.021,,,,,,0.083,,0.021,,,,,,,,,,,,,,0.021,,,,0.021,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,52,24,-5.968751766779351,37.36589377078544,-5.968716202857696,37.36585574805167,2.3261483258242074e-05,1031748.4802477611,0.0014525216702522667,0.0032872141110531572,0.0009681507054789462,0.001359474632048296,Yes,,,,0.042,,,,,,,,,,0.125,,0.167,,,,,0.042,,,,,0.042,,,,,0.042,0.167,0.042,,,0.042,,,,,0.042,0.042,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,53,11,-5.9615962,37.36191279090909,-5.9617127,37.3619577,5.227694549996464e-06,2104178.026240542,0.0007976490303928811,0.0016143274054228629,0.0006446456856287906,0.0006357024310370692,Yes,,,,,,,,,,,,,0.091,0.545,,0.091,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,54,6,-5.96490363406955,37.3615678179273,-5.9646818778574024,37.361847350000005,2.704125672059816e-06,2218831.7880321057,0.0008302681947303419,0.0011571379779530292,0.0005727444985645509,0.0006473778272616846,Yes,,,0.167,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,0.333,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,55,16,-5.974307011851314,37.36482778537245,-5.9743539192768065,37.36474795,2.2705202232207296e-05,704684.3201997128,0.0020041466852375135,0.0032858450608719706,0.0016392487024223634,0.0013277172135304875,Yes,,,,,,,,,0.062,,,,,,,0.125,0.062,,,,0.188,,,,,0.062,,,,,,0.188,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,56,6,-5.959308427729135,37.39801042392376,-5.95928965,37.398232137860376,3.651894678005509e-06,1642982.7607396701,0.000775411553622085,0.0013058144894202196,0.0006584634485747794,0.0005815754471102694,Yes,,,,,,,,,,,,,,,,0.333,,,,,0.167,,,,,,,,,,,0.167,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville_hdbscan_5_5,57,39,-5.956385290094754,37.40474030372913,-5.9563417,37.40499044501673,5.019479507657133e-05,776972.9897393972,0.0024487072663005875,0.005006193255791044,0.001681257307239794,0.002188430738773412,Yes,,,0.026,,,,,,0.128,0.026,,,0.051,0.026,,0.077,,,,,0.103,,0.026,,0.026,0.051,,,0.051,,,0.051,0.051,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
