,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,shop_rel_clothes,shop_rel_confectionery,amenity_rel_atm,amenity_rel_post_box,shop_rel_convenience,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_clinic,shop_rel_agrarian,amenity_rel_cafe,amenity_rel_pub,amenity_rel_bar,shop_rel_toys,shop_rel_gas,shop_rel_truck,amenity_rel_hospital,amenity_rel_charging_station,shop_rel_vacant,shop_rel_bakery,amenity_rel_doctors,amenity_rel_taxi,amenity_rel_biergarten,shop_rel_hairdresser,shop_rel_paint,shop_rel_variety_store,shop_rel_lottery,shop_rel_tobacco,shop_rel_furniture,shop_rel_butcher,amenity_rel_library,amenity_rel_bank,amenity_rel_fast_food,shop_rel_car,shop_rel_computer,shop_rel_motorcycle,shop_rel_pet,shop_rel_beauty,shop_rel_hifi,shop_rel_electronics,shop_rel_doityourself,shop_rel_supermarket,shop_rel_grocery,shop_rel_ticket,shop_rel_hardware,amenity_rel_dentist,shop_rel_wholesale,shop_rel_kitchen,shop_rel_sports,shop_rel_car_repair,amenity_rel_veterinary,shop_rel_ice_cream,shop_rel_dry_cleaning,shop_rel_interior_decoration,shop_rel_newsagent,amenity_rel_cinema,shop_rel_florist,shop_rel_video,shop_rel_chemist,shop_rel_kiosk,shop_rel_tea,shop_rel_mobile_phone,shop_rel_shoes,shop_rel_estate_agent,shop_rel_beverages,shop_rel_pet_grooming,shop_rel_gift,shop_rel_greengrocer,shop_rel_mall,shop_rel_bicycle,shop_rel_optician,shop_rel_appliance,shop_rel_yes,shop_rel_stationery,shop_rel_books,shop_rel_cosmetics,shop_rel_outdoor,shop_rel_funeral_directors,shop_rel_bed,shop_rel_herbalist,shop_rel_general,shop_rel_travel_agency,shop_rel_fabric,amenity_rel_post_office,shop_rel_lighting,shop_rel_jetski,shop_rel_copyshop,shop_rel_second_hand,shop_rel_nutrition_supplements,amenity_rel_community_centre,shop_rel_perfumery,shop_rel_laundry,amenity_rel_college,shop_rel_car_parts,amenity_rel_parcel_locker,shop_rel_radiotechnics,shop_rel_musical_instrument,amenity_rel_language_school,shop_rel_video_games,shop_rel_jewelry,shop_rel_massage,shop_rel_games,shop_rel_sewing,shop_rel_tattoo,shop_rel_alcohol,shop_rel_outdoor;hunting,shop_rel_medical_supply,shop_rel_pawnbroker,shop_rel_tyres,amenity_rel_bureau_de_change,shop_rel_pastry,shop_rel_wine,amenity_rel_car_rental,shop_rel_watches,shop_rel_accessories,shop_rel_bookmaker,shop_rel_deli,shop_rel_erotic,amenity_rel_arts_centre,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Mercadona,has_Burger King,has_Carrefour Express,has_McDonald's,has_Vodafone,has_Spar,has_Lidl,has_Carrefour,has_Supercor,has_Telepizza,has_Consum,has_Barclays,has_Zara,has_The Good Burger,has_KFC,has_Phone House,has_Masymas,has_100 Montaditos,has_Vips,has_ALDI,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
32,Alicante_hdbscan_5_5,32,17,-0.4869382626530811,38.37263284034512,-0.4871978,38.3726991,2.7554265596459472e-05,616964.3658433916,0.0013772238323588,0.0035861474081475,0.0009689209145726,0.001348792192002,Yes,,,,,,,0.059,0.059,,,,0.059,0.059,,,,,,,,,,,,,,,,,0.059,,0.059,0.059,,,,,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.487516955851096 38.36986162875466, -0.488960254329655 38.37293608087469, -0.486804572223458 38.376216494918594, -0.484624322637993 38.37342328649841, -0.48596239513887 38.37125217265371, -0.487516955851096 38.36986162875466))",481.0,43.78,19.71,12743.0,93.19,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0
33,Alicante_hdbscan_5_5,33,11,-0.4217724090909091,38.36774770909091,-0.4217244,38.367754,8.104382000335469e-08,135729041.3944539,0.0003080080879589,0.0007403009057635,0.0003673167556867,1.882539168019903e-05,Yes,,,,,,,,,,,0.273,,,,,,,,,,,,,0.091,,,,,,,,,,,,0.091,,0.182,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4225115 38.3677054, -0.4222225 38.3677448, -0.4215307 38.3677692, -0.4213475 38.3677713, -0.4212817 38.3677609, -0.4219484 38.3677257, -0.4225115 38.3677054))",1.0,43.78,19.71,12743.0,93.19,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34,Alicante_hdbscan_5_5,34,20,-0.42418729,38.36746616,-0.42425625,38.367471,9.8900920000111e-07,20222258.80201878,0.0005572509988578,0.0012489555002887,0.0006329734448616,0.0001283443976188,Yes,0.05,0.05,,0.05,,,,0.05,,,0.05,0.05,,,,,,,,,0.1,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,0.05,,,,0.05,0.05,,,,,,,,,,,,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4251845 38.3672345, -0.4250854 38.3672646, -0.4249629 38.3673011, -0.4248687 38.3673253, -0.4242107 38.3674857, -0.4237804 38.3675664, -0.4235105 38.3676107, -0.4229565 38.3676784, -0.4251845 38.3672345))",3.0,43.78,19.71,12743.0,93.19,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
35,Alicante_hdbscan_5_5,35,13,-0.433014823076923,38.364083223076925,-0.4330232,38.3641351,7.283628000029887e-07,17848248.153182257,0.0003597699298461,0.0007888750283134,0.0001656334839515,0.0003613378754536,Yes,0.077,,,,,,,,,,0.077,0.231,,,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,0.077,,,,,,,,,,0.077,0.077,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4331081 38.3636206, -0.433323 38.3637881, -0.433213 38.3648468, -0.432729 38.364062, -0.4327558 38.3636827, -0.4331081 38.3636206))",15.0,43.78,19.71,12743.0,93.19,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
36,Alicante_hdbscan_5_5,36,6,-0.4276285962592216,38.367425636066734,-0.4276080887776647,38.3674427,1.4654365001616008e-07,40943432.20834442,0.0001688978488315,0.0003413212091949,0.0001735068283879,9.5028301621534e-05,Yes,,,,,,,,,,,0.167,,,,,,,,,,,,,0.167,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.42756137755533 38.36727001640042, -0.427959 38.36734, -0.4274206 38.3675422, -0.42756137755533 38.36727001640042))",2.0,43.78,19.71,12743.0,93.19,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,Alicante_hdbscan_5_5,37,7,-0.4338830857142857,38.36740751428571,-0.4339871,38.3675389,2.491978499998276e-07,28090129.99110884,0.0002642309581294,0.000418219379014,0.0001676304816175,0.0002185575401758,Yes,,0.143,,,,,,,,,0.143,,,,,,,,,0.143,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4336258 38.3670778, -0.4337621 38.3672383, -0.4339871 38.3675389, -0.4340367 38.3676065, -0.4340623 38.3676487, -0.4336258 38.3670778))",0.0,43.78,19.71,12743.0,93.19,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
38,Alicante_hdbscan_5_5,38,7,-0.428727339818114,38.366604680973424,-0.4287264,38.3666426,2.271714007442453e-07,30813737.89599844,0.0002123063978387,0.0003578158789761,0.0002068441072326,0.0001217377260338,Yes,,,,,,,,,0.143,,0.143,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.428462778726798 38.366363766814004, -0.4290554 38.3665208, -0.4289624 38.3665774, -0.4285982 38.3667175, -0.4285094 38.3667471, -0.428462778726798 38.366363766814004))",4.0,43.78,19.71,12743.0,93.19,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
39,Alicante_hdbscan_5_5,39,8,-0.4278749375,38.366209675,-0.4278972,38.36620635,9.72512999983081e-08,82261111.16395542,0.000123509123189,0.0003096589446972,0.0001506094115377,5.167087549963952e-05,Yes,,0.375,,,,,,,,,,,,,,,,,,,,,,0.125,,0.125,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4281197 38.3661139, -0.427947 38.3661868, -0.427915 38.3662003, -0.427767 38.3662602, -0.4275767 38.366293, -0.4281197 38.3661139))",0.0,43.78,19.71,12743.0,93.19,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
40,Alicante_hdbscan_5_5,40,8,-0.5242487233684971,38.34433708158341,-0.5245288434739885,38.3441497,1.2009351239996513e-05,666147.5578594472,0.0014606135967405,0.0024099956888546,0.0010027488647629,0.001210743200463,Yes,0.125,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.5250911 38.3420791, -0.525562 38.3443393, -0.524959286947977 38.34602985266724, -0.5235352 38.3461333, -0.5225998 38.3443682, -0.5250911 38.3420791))",240.0,43.78,19.71,12743.0,93.19,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
41,Alicante_hdbscan_5_5,41,10,-0.43248714,38.36570664,-0.4325238,38.36567165,7.311734499980525e-07,13676645.397923892,0.000305364011235,0.0007283693494377,0.0002891655933889,0.0002259089205838,Yes,0.1,,,,,0.1,,0.1,,,0.1,,,,,,,,,,,,,,,,,,0.1,,,0.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.431826 38.365401, -0.4323644 38.3654895, -0.4324418 38.3655585, -0.4327223 38.365914, -0.4328683 38.3661025, -0.431826 38.365401))",5.0,43.78,19.71,12743.0,93.19,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
42,Alicante_hdbscan_5_5,42,26,-0.5141032344038553,38.32950131205121,-0.51413235,38.32935803606394,2.3310598452586676e-05,1115372.4797277737,0.0015462540139564,0.0040049531378426,0.0011713103482423,0.0013695455720155,Yes,0.077,0.038,,,0.038,,0.077,0.038,,,0.038,,,,,,,,,0.038,,,,0.038,,,,,,,,0.192,,,,,,,,,,0.077,,,,,,,,,0.038,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.5137101 38.3274669, -0.5151469 38.3275218, -0.5152545 38.3276088, -0.5155052 38.3278442, -0.5156609 38.3290716, -0.515491193201283 38.331989871316445, -0.511913148445022 38.33285439617321, -0.511334103710383 38.32915351404165, -0.5137101 38.3274669))",604.0,43.78,19.71,12743.0,93.19,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,14.0
43,Alicante_hdbscan_5_5,43,10,-0.5078845545678246,38.33151870316679,-0.5078811999999999,38.33138359252922,1.819505950268979e-05,549599.7415409216,0.0014973782028895,0.0035986870643464,0.0012460062968935,0.0012521772929616,Yes,0.3,,,,,,0.1,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.5061199 38.3300521, -0.5074714 38.3301545, -0.5082728 38.3309499, -0.5090039 38.332306, -0.51010148447235 38.33435344660942, -0.5074896 38.3319692, -0.5058714 38.3302741, -0.5061199 38.3300521))",154.0,43.78,19.71,12743.0,93.19,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
44,Alicante_hdbscan_5_5,44,14,-0.4310931428571428,38.363013821428574,-0.43112815,38.3629843,7.09763999998457e-07,19724866.29362779,0.0002988981751256,0.0007010095134912,0.0001840686856051,0.0002824046038138,Yes,0.143,0.143,,,,,,0.071,,,0.071,,,,,,,,,0.071,,,,0.071,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,0.071,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4311952 38.3626438, -0.4314512 38.3626861, -0.4312824 38.3636888, -0.4310484 38.3634069, -0.430772 38.3630252, -0.4311302 38.362657, -0.4311952 38.3626438))",13.0,43.78,19.71,12743.0,93.19,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45,Alicante_hdbscan_5_5,45,13,-0.4314831692307692,38.3642593,-0.4314956,38.3642024,2.643657399993634e-07,49174299.2115064,0.0002485490067795,0.0004960393619831,0.0001001931011337,0.0002597761669652,Yes,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,0.077,0.077,,,,,,,,,0.077,,,0.231,,0.077,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4313517 38.363781, -0.431594 38.3641019, -0.4316188 38.3641485, -0.4316152 38.3642024, -0.4313375 38.3647208, -0.4313517 38.363781))",5.0,43.78,19.71,12743.0,93.19,585.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
46,Alicante_hdbscan_5_5,46,11,-0.4653991018754614,38.36994914612485,-0.465327,38.3697676,8.794950600058799e-06,1250717.6560976317,0.0011068185616213,0.0028226886401721,0.0011812163318894,0.0005464888692719,Yes,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,0.273,,,,,,,0.091,,0.091,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.465655870478962 38.368953379488474, -0.46821439165473 38.36974490455684, -0.4660362 38.3709541, -0.4654153 38.3707392, -0.4648196 38.3704174, -0.4638185 38.3696377, -0.465655870478962 38.368953379488474))",155.0,43.78,19.71,12743.0,93.19,1052.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
47,Alicante_hdbscan_5_5,47,14,-0.4930704496020311,38.37473974373115,-0.4927588977458956,38.374899563132445,2.771719876622421e-05,505101.5478901933,0.002019255750248,0.0035494291351914,0.0015558479345605,0.0014573142081195,Yes,0.071,,,,,,0.143,0.071,0.143,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.493461085700116 38.37121187601472, -0.495696368693395 38.37574211074601, -0.494957402052858 38.37712259572143, -0.493053718488399 38.376617925231315, -0.491031576292187 38.37520596452665, -0.491007058399295 38.37496432626488, -0.491956966398941 38.37303577374834, -0.493461085700116 38.37121187601472))",507.0,43.78,19.71,12743.0,93.19,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0
48,Alicante_hdbscan_5_5,48,12,-0.5028230865322613,38.354139472491546,-0.50282315,38.3542152,9.15652776365688e-06,1310540.4482722292,0.0009650703657998,0.0026866715196892,0.00059684426505,0.0010894814319704,Yes,0.083,0.083,,,,,0.083,,,,,,,0.083,,,,,,,0.083,,,,,0.083,,,,,,,0.083,,,,,,,,,0.25,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.502003002121904 38.35158102268461, -0.5041209 38.3533066, -0.5030845 38.3555793, -0.501982136265231 38.355862247213906, -0.502003002121904 38.35158102268461))",190.0,43.78,19.71,12743.0,93.19,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
49,Alicante_hdbscan_5_5,49,8,-0.4996253907529728,38.36822633402644,-0.4997404500880775,38.36830799322156,7.449077420162228e-06,1073958.498316396,0.0010026201634876,0.0022325437898089,0.0005518895523285,0.0011235524426584,No,,,,,,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.5001909 38.3660666, -0.5000122 38.3699975, -0.498295894423624 38.367281375359816, -0.5001909 38.3660666))",121.0,43.78,19.71,12743.0,93.19,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
50,Alicante_hdbscan_5_5,50,13,-0.5022614359000879,38.34902123364351,-0.5029554112490757,38.3488394205451,1.3177048290887215e-05,986563.8884385318,0.0016500807573862,0.002637640581995,0.0015436387874685,0.0008082403973494,Yes,,,,,,,0.308,,0.077,,0.077,,,,,,,,,,,,,,,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.5002442 38.347911, -0.501893588757764 38.348181082374225, -0.5043036 38.3486381, -0.5041866 38.349592, -0.503445101126453 38.35084719329981, -0.500365762545628 38.34954161162083, -0.4998158 38.3480333, -0.5002442 38.347911))",265.0,43.78,19.71,12743.0,93.19,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0
51,Alicante_hdbscan_5_5,51,7,-0.4574266010555256,38.37068014916828,-0.4574630671194075,38.3709929,9.592703900012015e-07,7297212.624264606,0.0007507105209435,0.0012770608042099,0.0001723677514362,0.0008175017160112,Yes,0.286,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4574946 38.3694049, -0.4576825 38.371442, -0.45725555 38.3713453, -0.4572116 38.3712826, -0.457463067119407 38.369439881825116, -0.4574946 38.3694049))",17.0,43.78,19.71,12743.0,93.19,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
52,Alicante_hdbscan_5_5,52,68,-0.4962615017769675,38.363007085981,-0.4961825625391031,38.36323934646962,5.6181180466156785e-05,1210369.7258722216,0.0023983936811917,0.005323939825757,0.0018628867090895,0.0018329911946162,Yes,0.015,,,,,0.015,0.044,0.029,0.015,,0.088,,0.029,,,,,,,0.044,,,,0.059,,0.015,0.015,,,0.015,,0.044,,,,,,,,0.015,,0.074,,,,,,,,0.015,,,,,,,,,,,,,,,0.044,,,0.015,,,,,,,,,,,,,,,,0.029,,0.029,0.015,0.015,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4993635 38.3586802, -0.500047943207501 38.36051417473606, -0.500214558438615 38.36229718036186, -0.499365410059654 38.36429526344331, -0.4961097 38.3664097, -0.4939062 38.3663146, -0.4930007 38.3638551, -0.492946147743721 38.36249758546697, -0.4948802 38.359581, -0.49795475 38.3587583, -0.4993635 38.3586802))",1387.0,43.78,19.71,12743.0,93.19,2100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,16.0
53,Alicante_hdbscan_5_5,53,14,-0.5177628688234773,38.34194082314821,-0.5178076077981995,38.34184965,2.920738710935776e-06,4793307.921582119,0.0005366499417128,0.0014343060317524,0.0003742116525922,0.0005127762458581,Yes,0.071,,,,,,,,,,,,,,,,,,,,,0.071,,,,,0.071,,,,,,0.071,,,,,,,,,0.286,,,,,,,,0.071,,,,,,0.071,,,,,,0.071,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.5179142 38.3413167, -0.518045206320106 38.34140227339467, -0.5182257 38.3418625, -0.5182482 38.3419986, -0.517818415596399 38.34337405318862, -0.516828541612178 38.34155079749155, -0.5179142 38.3413167))",51.0,43.78,19.71,12743.0,93.19,819.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
54,Alicante_hdbscan_5_5,54,33,-0.5151067979278673,38.34268357324736,-0.5148805,38.3432328,1.8279197192915655e-05,1805330.926283217,0.0015597316871786,0.003007577927244,0.0010500519420341,0.0013327387195081,Yes,0.03,0.03,0.03,,,,0.061,0.061,,,0.061,0.03,0.182,,,,,,,0.03,,,,0.03,,,,,,,,0.061,,0.03,,0.03,,,,,,0.03,,,,,,,,0.091,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.514324592904794 38.34006111932799, -0.515369031117786 38.34048818236036, -0.5176356 38.3439547, -0.5164328 38.3441853, -0.5158419 38.3442309, -0.5141718 38.3433554, -0.513251868904591 38.34031613511574, -0.514324592904794 38.34006111932799))",331.0,43.78,19.71,12743.0,93.19,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0
55,Alicante_hdbscan_5_5,55,21,-0.4620728024497557,38.363600074652254,-0.461908291072836,38.36369678663725,1.915691413200784e-05,1096209.9561177597,0.0014700071972451,0.0030854588003352,0.0013362756577037,0.0009756911227886,Yes,0.286,,,,,,0.095,,0.286,,0.048,,,,,,0.048,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.46106086619018 38.36134095901075, -0.4650551 38.3628089, -0.463927705994008 38.36397747415422, -0.4601243 38.3651811, -0.460066503439193 38.36517845367885, -0.46106086619018 38.36134095901075))",335.0,43.78,19.71,12743.0,93.19,1363.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
56,Alicante_hdbscan_5_5,56,7,-0.4942326972456933,38.35530884791399,-0.4937016045002416,38.35573612303568,1.1751785856365516e-05,595654.1487018634,0.0014795609623334,0.0027876437559193,0.0011361241413401,0.0011460039453982,Yes,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.496380252919721 38.35353150092005, -0.495062900171096 38.35577218846256, -0.4935985 38.3570137, -0.493005435573976 38.35618863726574, -0.493111678500971 38.355736123035676, -0.493701604500242 38.35496736953289, -0.494768509053847 38.353952416181, -0.496380252919721 38.35353150092005))",162.0,43.78,19.71,12743.0,93.19,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
