,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_butcher,shop_rel_car_repair,shop_rel_bakery,shop_rel_supermarket,amenity_rel_restaurant,amenity_rel_post_box,amenity_rel_doctors,amenity_rel_pharmacy,amenity_rel_school,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_atm,amenity_rel_cafe,amenity_rel_clinic,amenity_rel_pub,shop_rel_copyshop,shop_rel_pet,shop_rel_tobacco,shop_rel_garden_centre,amenity_rel_library,shop_rel_hardware,shop_rel_convenience,amenity_rel_post_office,amenity_rel_events_venue,amenity_rel_biergarten,amenity_rel_theatre,shop_rel_furniture,shop_rel_wholesale,shop_rel_sports,shop_rel_electronics,shop_rel_doityourself,amenity_rel_fast_food,shop_rel_car,shop_rel_gift,shop_rel_variety_store,amenity_rel_charging_station,amenity_rel_car_rental,shop_rel_tyres,shop_rel_bathroom_furnishing,shop_rel_funeral_directors,amenity_rel_university,amenity_rel_veterinary,shop_rel_security,shop_rel_optician,shop_rel_clothes,shop_rel_houseware,shop_rel_car_parts,amenity_rel_cinema,shop_rel_stationery,shop_rel_books,shop_rel_sewing,shop_rel_jewelry,shop_rel_beauty,amenity_rel_bank,amenity_rel_dentist,shop_rel_mall,shop_rel_motorcycle,shop_rel_fuel,shop_rel_interior_decoration,amenity_rel_taxi,shop_rel_shoes,shop_rel_household_linen,shop_rel_pastry,shop_rel_hairdresser,shop_rel_bicycle,shop_rel_florist,shop_rel_yes,shop_rel_estate_agent,shop_rel_greengrocer,shop_rel_laundry,amenity_rel_language_school,shop_rel_toys,shop_rel_video_games,shop_rel_dry_cleaning,shop_rel_mobile_phone,shop_rel_kiosk,shop_rel_newsagent,shop_rel_vacant,shop_rel_medical_supply,shop_rel_doors,shop_rel_nutrition_supplements,shop_rel_lottery,shop_rel_perfumery,shop_rel_hearing_aids,shop_rel_confectionery,amenity_rel_college,shop_rel_seafood,shop_rel_boutique,shop_rel_e-cigarette,shop_rel_art,shop_rel_fabric,shop_rel_computer,shop_rel_chemist,shop_rel_appliance,shop_rel_ticket,shop_rel_outdoor,shop_rel_photo_studio,shop_rel_pet_grooming,shop_rel_kitchen,shop_rel_lighting,shop_rel_hifi,shop_rel_wine,shop_rel_erotic,shop_rel_second_hand,shop_rel_weapons,shop_rel_cosmetics,shop_rel_massage,amenity_rel_money_transfer,shop_rel_nuts,amenity_rel_arts_centre,shop_rel_leather,amenity_rel_place_of_worship,shop_rel_deli,shop_rel_fashion_accessories,shop_rel_craft,shop_rel_bag,amenity_rel_music_venue,shop_rel_tea,shop_rel_dairy,shop_rel_antiques,shop_rel_mobile_phone_accessories,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Mercadona,has_Dia,has_Burger King,has_McDonald's,has_Eurostars Hotel Company,has_Lidl,has_100 Montaditos,has_Springfield,has_Telepizza,has_Carrefour Express,has_ALDI,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
83,Cordoba_hdbscan_5_5,83,15,-4.775418496679469,37.88010697691491,-4.7754214,37.880114,4.981001984598318e-07,30114422.853837997,0.0002774056212667,0.0006262470702767,0.0002700319140717,0.0001558820838131,Yes,,,,,0.333,0.067,,,,,0.2,,0.067,,0.067,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.7753483 37.8798629, -4.7760108 37.8799036, -4.7757092 37.880209, -4.7751972 37.8803656, -4.7750472 37.88034, -4.77501995019204 37.880032653723674, -4.7753483 37.8798629))",1.0,44.42,20.73,13148.0,92.17,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
84,Cordoba_hdbscan_5_5,84,22,-4.777206011669151,37.87938043649711,-4.7773721,37.87951520146814,1.697041689999534e-06,12963735.734745586,0.0004817509113056,0.0008650571049573,0.0003935919878357,0.0003461602804756,Yes,,,,,0.409,,,,,,0.091,,0.045,,,,,,,,,0.045,,,,,,,,,,0.136,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,"POLYGON ((-4.7774464 37.8786045, -4.7778464 37.8789458, -4.7776557 37.8795624, -4.7773218 37.8797587, -4.7764735 37.8798406, -4.7764774 37.8797253, -4.776632756721328 37.87952760293627, -4.7773911 37.8786452, -4.7774464 37.8786045))",2.0,44.42,20.73,13148.0,92.17,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
85,Cordoba_hdbscan_5_5,85,29,-4.778863611430229,37.87850669107621,-4.7789085,37.8785136,1.45144328000334e-06,19980112.484955847,0.0004706078112322,0.0008398410319273,0.0004678830688974,0.0002281604394357,Yes,,,,,0.138,,,,,,0.034,0.034,0.103,,0.034,,,,,,,,,,,,,,,,,,,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,0.034,,,,,,,,,,"POLYGON ((-4.7791276 37.8779739, -4.7792861 37.8780293, -4.7797032 37.8784861, -4.7796093 37.8787813, -4.77944043147665 37.878877141209756, -4.7793655 37.8788867, -4.7781688 37.8787365, -4.7781131 37.8786695, -4.7787195 37.8782504, -4.7791276 37.8779739))",2.0,44.42,20.73,13148.0,92.17,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,Cordoba_hdbscan_5_5,86,148,-4.780526256027646,37.879814376881086,-4.7805458,37.8797936,1.7367818800010915e-05,8521507.605774134,0.00106522656371,0.0023834672155392,0.001017603360529,0.0006428041032059,Yes,0.007,,,0.007,0.291,0.007,,,,,,0.014,0.034,,0.014,,,0.007,,,,0.007,,,,0.007,,,,,,0.034,,0.203,,,,,,,,,,,0.027,,,,,,,0.041,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,0.007,,,0.007,,,0.007,,,,,,,0.007,,,,,,,,,,,,,,,,,0.007,0.02,0.007,0.007,0.007,,,,,,"POLYGON ((-4.7819438 37.8781975, -4.782806 37.8791968, -4.7828688 37.8793746, -4.7801665 37.8819261, -4.778478797929612 37.87996427383708, -4.7782108 37.8795618, -4.7816637 37.8782884, -4.7819438 37.8781975))",22.0,44.42,20.73,13148.0,92.17,94.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
87,Cordoba_hdbscan_5_5,87,11,-4.780360354545454,37.88610694545455,-4.7803137,37.8860994,1.659600599984631e-07,66281007.61172216,0.0001641257174462,0.0003316845839332,8.695070038547334e-05,0.0001646571664978,Yes,,,,,,,,0.182,,,,,0.091,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.7804077 37.8858371, -4.780524 37.8862558, -4.7804297 37.8864313, -4.7803137 37.8862233, -4.7802844 37.8861343, -4.7802447 37.8859876, -4.7804077 37.8858371))",0.0,44.42,20.73,13148.0,92.17,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Cordoba_hdbscan_5_5,88,10,-4.776194819999999,37.88420891,-4.77628205,37.88415885,4.274138999933815e-07,23396525.008089,0.0002725871630251,0.0006135575885763,0.0002837913275629,0.0001377650133366,No,,,,,0.3,,,,0.1,,0.3,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,"POLYGON ((-4.7764583 37.8840325, -4.7765869 37.8840804, -4.7763406 37.8844612, -4.7755899 37.8843115, -4.7758244 37.8841313, -4.7764583 37.8840325))",1.0,44.42,20.73,13148.0,92.17,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
89,Cordoba_hdbscan_5_5,89,15,-4.779843358532925,37.882977665768415,-4.7798753,37.883149,7.676915723363865e-07,19539096.87239254,0.0003626061904667,0.0007110433151547,0.0001367991088618,0.0003704494250761,Yes,0.067,,,,0.067,,,0.067,,,0.067,,0.067,,,,,,,,,0.067,,,,0.067,,,,,,,,0.133,,,,,,,,,,,0.067,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,0.067,,,,"POLYGON ((-4.7799265 37.8822715, -4.780129477993865 37.883567886526166, -4.7795373 37.8832837, -4.7796676 37.8826385, -4.7797043 37.8825608, -4.7799265 37.8822715))",1.0,44.42,20.73,13148.0,92.17,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,Cordoba_hdbscan_5_5,90,10,-4.77899921,37.88419631000001,-4.77902735,37.88420975,2.698324200006529e-07,37060038.967800096,0.0002049330060955,0.0003399288987459,0.00014655527592,0.0001724978634643,Yes,,,,0.1,,,,0.1,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,"POLYGON ((-4.7789236 37.8839478, -4.7793209 37.8841644, -4.779042 37.8844197, -4.7790269 37.884405, -4.7787491 37.8839661, -4.7789236 37.8839478))",0.0,44.42,20.73,13148.0,92.17,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,Cordoba_hdbscan_5_5,91,5,-4.7771378,37.884533,-4.7771431,37.8845343,4.1142750002471595e-08,121528094.24988928,0.0001667956829328,0.000268747055798,0.0001882883214648,2.875635582089863e-05,Yes,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.7769566 37.8844996, -4.7774055 37.8845093, -4.777277 37.8845397, -4.7769068 37.8845821, -4.7769566 37.8844996))",0.0,44.42,20.73,13148.0,92.17,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
92,Cordoba_hdbscan_5_5,92,11,-4.7779180636363625,37.88433493636363,-4.7778784,37.8844596,2.96223940001442e-07,37134068.23211674,0.0002206029728927,0.0003700661045491,0.0001680421228184,0.000169221599056,Yes,,,,,0.091,,,,,,,,0.182,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,0.091,,,,,0.091,,0.091,,,,,,,0.091,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.7778692 37.883979, -4.7782665 37.8844596, -4.7777872 37.8844948, -4.777694 37.8842293, -4.7776922 37.8841195, -4.7778692 37.883979))",0.0,44.42,20.73,13148.0,92.17,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
93,Cordoba_hdbscan_5_5,93,10,-4.781792562125135,37.88335107084166,-4.7816019,37.8834266,1.2915810800062604e-06,7742448.50346641,0.000525766906104,0.0011400187015629,0.0005474385286353,0.000224650727065,Yes,,,,0.1,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,"POLYGON ((-4.7828492 37.8829231, -4.7819876 37.8834256, -4.7814581 37.8836883, -4.7811613 37.8834276, -4.7812157 37.8833062, -4.7828492 37.8829231))",1.0,44.42,20.73,13148.0,92.17,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Cordoba_hdbscan_5_5,94,47,-4.780830487234042,37.884515934042554,-4.7807507,37.8845636,2.2495342600023683e-06,20893213.691242255,0.0005807977870591,0.0011306669680313,0.0006080830219132,0.0002121142549172,Yes,,,,,0.021,,,0.043,0.021,,0.021,,0.085,,,,,,,,,0.021,,,,,,,0.021,,,,,,0.021,,,,,,,,,0.021,0.404,,,,,,,0.043,,0.043,,,,,0.021,,,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,0.043,,,,,,,,0.021,,,,,,,0.021,"POLYGON ((-4.7799786 37.883976, -4.780507 37.8840483, -4.7819546 37.8846375, -4.7818674 37.8847437, -4.7814863 37.8850438, -4.7801973 37.8849094, -4.7798479 37.8841917, -4.7799786 37.883976))",3.0,44.42,20.73,13148.0,92.17,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95,Cordoba_hdbscan_5_5,95,27,-4.779461825925926,37.88526620740741,-4.779455,37.8852213,1.0600362499991335e-06,25470827.05900111,0.0004128056208084,0.0007310844301802,0.0002594256185307,0.0003562726005052,Yes,,,,,0.222,,,0.037,,,0.148,,0.037,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,0.037,,0.037,,,,,,,0.037,,,0.037,,,,,,,,,,,0.037,,,,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,,"POLYGON ((-4.7792447 37.8847861, -4.779455 37.884787, -4.7796465 37.8847978, -4.7798072 37.884809, -4.7799136 37.8849767, -4.7799459 37.8850948, -4.7797817 37.8859236, -4.7792195 37.8857514, -4.779014 37.8853938, -4.7790168 37.8852213, -4.7792447 37.8847861))",2.0,44.42,20.73,13148.0,92.17,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
